,"(deg C) Mean Temperature (ERA5) at Badulla, 2007-01-01 to 2025-12-31"
"2022-05-21",25.1994
"2022-05-22",25.352
"2022-05-23",25.5389
"2022-05-24",24.7626
"2022-05-25",25.1659
"2022-05-26",24.1447
"2022-05-27",24.7949
"2022-05-28",24.5753
"2022-05-29",24.1668
"2022-05-30",24.5904
"2022-05-31",23.0859
"2022-06-01",24.4892
"2022-06-02",24.6731
"2022-06-03",25.192
"2022-06-04",25.7435
"2022-06-05",25.6665
"2022-06-06",25.3162
"2022-06-07",25.0291
"2022-06-08",25.2405
"2022-06-09",25.4203
"2022-06-10",25.7003
"2022-06-11",24.8178
"2022-06-12",24.9218
"2022-06-13",25.2152
"2022-06-14",25.4018
"2022-06-15",25.132
"2022-06-16",23.6519
"2022-06-17",24.1048
"2022-06-18",24.0807
"2022-06-19",24.0033
"2022-06-20",24.9582
"2022-06-21",24.7261
"2022-06-22",24.0792
"2022-06-23",25.0651
"2022-06-24",24.7192
"2022-06-25",25.2753
"2022-06-26",24.8339
"2022-06-27",25.2586
"2022-06-28",25.1665
"2022-06-29",25.6692
"2022-06-30",24.5051
"2022-07-01",25.7338
"2022-07-02",25.7364
"2022-07-03",24.6065
"2022-07-04",25.2487
"2022-07-05",24.6286
"2022-07-06",25.5134
"2022-07-07",24.4547
"2022-07-08",25.6961
"2022-07-09",24.8996
"2022-07-10",24.6244
"2022-07-11",23.978
"2022-07-12",24.9673
"2022-07-13",25.0261
"2022-07-14",24.5754
"2022-07-15",24.9814
"2022-07-16",25.7247
"2022-07-17",25.9347
"2022-07-18",25.6018
"2022-07-19",25.1107
"2022-07-20",25.4754
"2022-07-21",24.4042
"2022-07-22",24.2775
"2022-07-23",24.2711
"2022-07-24",23.9136
"2022-07-25",23.9111
"2022-07-26",23.2617
"2022-07-27",22.634
"2022-07-28",22.6363
"2022-07-29",23.5056
"2022-07-30",23.1596
"2022-07-31",23.6923
"2022-08-01",22.5363
"2022-08-02",22.8789
"2022-08-03",22.9002
"2022-08-04",23.3796
"2022-08-05",23.3779
"2022-08-06",23.4386
"2022-08-07",23.6811
"2022-08-08",23.8548
"2022-08-09",23.5794
"2022-08-10",23.7836
"2022-08-11",24.9186
"2022-08-12",24.7963
"2022-08-13",25.0461
"2022-08-14",25.2399
"2022-08-15",24.9994
"2022-08-16",25.1648
"2022-08-17",25.144
"2022-08-18",25.4105
"2022-08-19",25.1945
"2022-08-20",25.3678
"2022-08-21",25.1486
"2022-08-22",24.3665
"2022-08-23",24.5204
"2022-08-24",24.072
"2022-08-25",24.5713
"2022-08-26",24.2165
"2022-08-27",23.5444
"2022-08-28",24.2316
"2022-08-29",24.562
"2022-08-30",23.3342
"2022-08-31",22.2294
"2022-09-01",22.6714
"2022-09-02",23.854
"2022-09-03",23.6375
"2022-09-04",23.9356
"2022-09-05",23.0782
"2022-09-06",23.3332
"2022-09-07",23.5208
"2022-09-08",23.6292
"2022-09-09",24.0986
"2022-09-10",24.4552
"2022-09-11",24.3812
"2022-09-12",24.4873
"2022-09-13",25.0463
"2022-09-14",24.6294
"2022-09-15",24.4939
"2022-09-16",24.8504
"2022-09-17",24.9169
"2022-09-18",24.874
"2022-09-19",24.7796
"2022-09-20",25.1811
"2022-09-21",25.1147
"2022-09-22",25.1084
"2022-09-23",25.0991
"2022-09-24",24.6292
"2022-09-25",25.3975
"2022-09-26",24.8641
"2022-09-27",25.0723
"2022-09-28",24.282
"2022-09-29",24.9306
"2022-09-30",24.9199
"2022-10-01",24.1116
"2022-10-02",24.3034
"2022-10-03",23.9563
"2022-10-04",24.8522
"2022-10-05",24.6308
"2022-10-06",24.2742
"2022-10-07",24.4528
"2022-10-08",24.0587
"2022-10-09",23.8495
"2022-10-10",23.5484
"2022-10-11",23.9723
"2022-10-12",22.6089
"2022-10-13",22.4015
"2022-10-14",22.6034
"2022-10-15",22.7937
"2022-10-16",23.2592
"2022-10-17",22.7042
"2022-10-18",22.6758
"2022-10-19",23.9635
"2022-10-20",23.4395
"2022-10-21",21.8771
"2022-10-22",22.3261
"2022-10-23",22.7813
"2022-10-24",23.236
"2022-10-25",23.5025
"2022-10-26",22.8863
"2022-10-27",22.7945
"2022-10-28",23.2235
"2022-10-29",23.4788
"2022-10-30",22.6023
"2022-10-31",23.2406
"2022-11-01",22.2805
"2022-11-02",22.6935
"2022-11-03",22.7631
"2022-11-04",23.17
"2022-11-05",21.9371
"2022-11-06",22.8704
"2022-11-07",22.227
"2022-11-08",22.6196
"2022-11-09",22.1891
"2022-11-10",22.0156
"2022-11-11",22.2088
"2022-11-12",22.8545
"2022-11-13",22.2019
"2022-11-14",22.0533
"2022-11-15",22.8332
"2022-11-16",22.3897
"2022-11-17",21.8197
"2022-11-18",21.8427
"2022-11-19",21.9196
"2022-11-20",22.3542
"2022-11-21",22.8148
"2022-11-22",23.1034
"2022-11-23",22.4532
"2022-11-24",23.219
"2022-11-25",23.1112
"2022-11-26",23.187
"2022-11-27",22.8736
"2022-11-28",23.1975
"2022-11-29",22.4269
"2022-11-30",22.4775
"2022-12-01",23.051
"2022-12-02",22.5635
"2022-12-03",22.2152
"2022-12-04",22.3013
"2022-12-05",22.3513
"2022-12-06",21.8974
"2022-12-07",21.5217
"2022-12-08",18.55
"2022-12-09",19.9718
"2022-12-10",21.0969
"2022-12-11",21.6006
"2022-12-12",21.9203
"2022-12-13",22.4524
"2022-12-14",21.8393
"2022-12-15",21.7701
"2022-12-16",21.7402
"2022-12-17",21.0634
"2022-12-18",21.1132
"2022-12-19",21.1138
"2022-12-20",21.9674
"2022-12-21",21.4908
"2022-12-22",21.598
"2022-12-23",22.6311
"2022-12-24",22.5593
"2022-12-25",21.1296
"2022-12-26",22.7117
"2022-12-27",23.026
"2022-12-28",22.8574
"2022-12-29",22.2255
"2022-12-30",20.9476
"2022-12-31",20.4835
"2023-01-01",21.1669
"2023-01-02",21.318
"2023-01-03",21.1075
"2023-01-04",21.6095
"2023-01-05",22.5465
"2023-01-06",21.8452
"2023-01-07",21.2414
"2023-01-08",21.1222
"2023-01-09",21.0252
"2023-01-10",20.9081
"2023-01-11",20.5921
"2023-01-12",20.2508
"2023-01-13",21.1587
"2023-01-14",21.825
"2023-01-15",22.3894
"2023-01-16",21.8566
"2023-01-17",21.8543
"2023-01-18",21.3543
"2023-01-19",20.1781
"2023-01-20",20.961
"2023-01-21",20.061
"2023-01-22",21.0444
"2023-01-23",22.0369
"2023-01-24",21.6066
"2023-01-25",21.6096
"2023-01-26",21.6403
"2023-01-27",21.4519
"2023-01-28",21.2913
"2023-01-29",21.2173
"2023-01-30",22.1738
"2023-01-31",21.5419
"2023-02-01",22.2574
"2023-02-02",22.3112
"2023-02-03",22.2376
"2023-02-04",22.8825
"2023-02-05",22.7085
"2023-02-06",22.0508
"2023-02-07",22.3189
"2023-02-08",22.7462
"2023-02-09",22.7399
"2023-02-10",22.2863
"2023-02-11",22.4885
"2023-02-12",22.3774
"2023-02-13",21.9712
"2023-02-14",22.0649
"2023-02-15",21.0106
"2023-02-16",21.1696
"2023-02-17",22.2364
"2023-02-18",22.8257
"2023-02-19",21.5855
"2023-02-20",21.6871
"2023-02-21",22.7421
"2023-02-22",22.1618
"2023-02-23",22.5978
"2023-02-24",22.4833
"2023-02-25",22.3048
"2023-02-26",21.1296
"2023-02-27",21.2691
"2023-02-28",21.4315
"2023-03-01",21.9413
"2023-03-02",21.9952
"2023-03-03",22.1182
"2023-03-04",22.0563
"2023-03-05",22.5945
"2023-03-06",22.3814
"2023-03-07",22.5188
"2023-03-08",22.6351
"2023-03-09",22.9177
"2023-03-10",22.7938
"2023-03-11",22.685
"2023-03-12",22.1517
"2023-03-13",22.5921
"2023-03-14",22.4667
"2023-03-15",23.3243
"2023-03-16",22.89
"2023-03-17",23.6029
"2023-03-18",23.2859
"2023-03-19",23.7104
"2023-03-20",22.8422
"2023-03-21",23.6509
"2023-03-22",23.6974
"2023-03-23",22.8223
"2023-03-24",23.8338
"2023-03-25",24.0849
"2023-03-26",24.2928
"2023-03-27",24.5699
"2023-03-28",24.1548
"2023-03-29",24.3629
"2023-03-30",23.8541
"2023-03-31",24.5078
"2023-04-01",24.09
"2023-04-02",23.3074
"2023-04-03",23.5535
"2023-04-04",22.5426
"2023-04-05",24.2063
"2023-04-06",24.1306
"2023-04-07",23.7128
"2023-04-08",22.7844
"2023-04-09",23.4188
"2023-04-10",23.3226
"2023-04-11",23.7617
"2023-04-12",24.3943
"2023-04-13",24.5925
"2023-04-14",24.8392
"2023-04-15",24.5531
"2023-04-16",24.6473
"2023-04-17",24.5425
"2023-04-18",25.2302
"2023-04-19",26.2802
"2023-04-20",24.747
"2023-04-21",24.6088
"2023-04-22",23.9826
"2023-04-23",24.8519
"2023-04-24",24.293
"2023-04-25",23.933
"2023-04-26",23.4955
"2023-04-27",24.1149
"2023-04-28",23.8589
"2023-04-29",22.3821
"2023-04-30",23.944
"2023-05-01",24.3282
"2023-05-02",23.4761
"2023-05-03",23.6685
"2023-05-04",23.8697
"2023-05-05",22.6959
"2023-05-06",24.6466
"2023-05-07",24.1278
"2023-05-08",24.3881
"2023-05-09",23.7156
"2023-05-10",24.6392
"2023-05-11",25.0772
"2023-05-12",25.6406
"2023-05-13",25.3382
"2023-05-14",25.5797
"2023-05-15",25.8276
"2023-05-16",26.4007
"2023-05-17",26.2292
"2023-05-18",25.5627
"2023-05-19",25.6134
"2023-05-20",25.4791
"2023-05-21",25.0195
"2023-05-22",25.2569
"2023-05-23",25.2086
"2023-05-24",25.1096
"2023-05-25",25.3564
"2023-05-26",25.4625
"2023-05-27",26.1655
"2023-05-28",26.8623
"2023-05-29",25.8448
"2023-05-30",26.1862
"2023-05-31",26.3904
"2023-06-01",26.3917
"2023-06-02",26.6125
"2023-06-03",27.1252
"2023-06-04",26.3583
"2023-06-05",26.2336
"2023-06-06",26.5392
"2023-06-07",26.3597
"2023-06-08",26.2304
"2023-06-09",26.3636
"2023-06-10",26.0391
"2023-06-11",25.7446
"2023-06-12",25.7424
"2023-06-13",25.5413
"2023-06-14",26.2425
"2023-06-15",26.9453
"2023-06-16",26.7489
"2023-06-17",25.9219
"2023-06-18",25.4306
"2023-06-19",26.3072
"2023-06-20",27.0276
"2023-06-21",25.9965
"2023-06-22",26.2024
"2023-06-23",26.0901
"2023-06-24",26.3968
"2023-06-25",25.9033
"2023-06-26",25.7076
"2023-06-27",25.3211
"2023-06-28",25.5441
"2023-06-29",25.443
"2023-06-30",26.2522
"2023-07-01",26.7595
"2023-07-02",26.2037
"2023-07-03",25.1099
"2023-07-04",24.2436
"2023-07-05",23.5518
"2023-07-06",24.0326
"2023-07-07",24.1761
"2023-07-08",25.0294
"2023-07-09",25.4989
"2023-07-10",24.9637
"2023-07-11",25.0103
"2023-07-12",25.4715
"2023-07-13",25.9615
"2023-07-14",26.1552
"2023-07-15",26.1095
"2023-07-16",26.5403
"2023-07-17",26.3065
"2023-07-18",25.7893
"2023-07-19",25.8483
"2023-07-20",25.802
"2023-07-21",25.9431
"2023-07-22",25.9108
"2023-07-23",26.3423
"2023-07-24",25.8424
"2023-07-25",25.1449
"2023-07-26",26.1507
"2023-07-27",26.3654
"2023-07-28",26.4367
"2023-07-29",26.4417
"2023-07-30",26.4069
"2023-07-31",26.088
"2023-08-01",25.9796
"2023-08-02",25.9508
"2023-08-03",26.5552
"2023-08-04",26.6728
"2023-08-05",26.842
"2023-08-06",26.8127
"2023-08-07",26.7188
"2023-08-08",26.2958
"2023-08-09",26.3045
"2023-08-10",26.5567
"2023-08-11",26.1448
"2023-08-12",26.503
"2023-08-13",26.0842
"2023-08-14",25.7661
"2023-08-15",25.6725
"2023-08-16",25.9862
"2023-08-17",25.978
"2023-08-18",25.7693
"2023-08-19",26.1726
"2023-08-20",26.6136
"2023-08-21",27.8056
"2023-08-22",27.0895
"2023-08-23",26.73
"2023-08-24",26.5587
"2023-08-25",26.935
"2023-08-26",27.4047
"2023-08-27",26.9246
"2023-08-28",26.7185
"2023-08-29",25.6236
"2023-08-30",25.8189
"2023-08-31",24.7734
"2023-09-01",24.6361
"2023-09-02",24.6607
"2023-09-03",23.5871
"2023-09-04",23.9037
"2023-09-05",24.4726
"2023-09-06",23.9172
"2023-09-07",23.2587
"2023-09-08",24.8617
"2023-09-09",25.3609
"2023-09-10",25.1034
"2023-09-12",25.4712
"2023-09-13",25.4846
"2023-09-14",24.4105
"2023-09-15",24.7929
"2023-09-16",25.8068
"2023-09-17",25.1287
"2023-09-18",23.5211
"2023-09-19",23.8289
"2023-09-20",24.4434
"2023-09-21",24.725
"2023-09-22",24.1213
"2023-09-23",24.2111
"2023-09-24",24.7466
"2023-09-25",25.1191
"2023-09-26",24.4158
"2023-09-27",24.3168
"2023-09-28",24.161
"2023-09-29",23.7409
"2023-09-30",23.5208
"2023-10-01",23.7499
"2023-10-02",24.0687
"2023-10-03",23.9092
"2023-10-04",23.8317
"2023-10-05",24.3757
"2023-10-06",23.8473
"2023-10-07",24.4259
"2023-10-08",24.5236
"2023-10-09",24.0783
"2023-10-10",23.5172
"2023-10-11",23.0514
"2023-10-12",23.7405
"2023-10-13",23.8006
"2023-10-14",23.7341
"2023-10-15",22.971
"2023-10-16",24.2153
"2023-10-17",23.3604
"2023-10-18",22.2844
"2023-10-19",22.8477
"2023-10-20",22.7939
"2023-10-21",23.3068
"2023-10-22",23.4738
"2023-10-23",23.7721
"2023-10-24",23.6382
"2023-10-25",23.7124
"2023-10-26",23.7524
"2023-10-27",23.732
"2023-10-28",22.9412
"2023-10-29",23.1555
"2023-10-30",23.06
"2023-10-31",22.8513
"2023-11-01",23.0707
"2023-11-02",23.7014
"2023-11-03",23.332
"2023-11-04",23.1197
"2023-11-05",22.5974
"2023-11-06",22.8599
"2023-11-07",22.5852
"2023-11-08",23.2324
"2023-11-09",22.7867
"2023-11-10",23.4482
"2023-11-11",23.7932
"2023-11-12",22.9088
"2023-11-13",23.0178
"2023-11-14",23.6206
"2023-11-15",23.7503
"2023-11-16",24.0812
"2023-11-17",24.1666
"2023-11-18",23.7739
"2023-11-19",22.9487
"2023-11-20",23.5109
"2023-11-21",24.0667
"2023-11-22",23.169
"2023-11-23",23.6876
"2023-11-24",23.3361
"2023-11-25",23.0218
"2023-11-26",23.2687
"2023-11-27",23.2503
"2023-11-28",22.8487
"2023-11-29",22.5219
"2023-11-30",22.7967
"2023-12-01",22.4263
"2023-12-02",23.1573
"2023-12-03",24.3291
"2023-12-04",23.074
"2023-12-05",23.6255
"2023-12-06",23.6721
"2023-12-07",24.399
"2023-12-08",23.6154
"2023-12-09",23.312
"2023-12-10",22.7753
"2023-12-11",23.5528
"2023-12-12",22.0374
"2023-12-13",22.5475
"2023-12-14",22.1893
"2023-12-15",22.0294
"2023-12-16",22.3189
"2023-12-17",23.2383
"2023-12-18",22.7334
"2023-12-19",22.9898
"2023-12-20",22.9206
"2023-12-21",23.4591
"2023-12-22",23.0003
"2023-12-23",23.287
"2023-12-24",22.9996
"2023-12-25",22.7067
"2023-12-26",23.1133
"2023-12-27",22.8408
"2023-12-28",22.0476
"2023-12-29",21.9982
"2023-12-30",22.4741
"2023-12-31",22.3874
"2024-01-01",21.6917
"2024-01-02",22.3383
"2024-01-03",23.3101
"2024-01-04",23.6124
"2024-01-05",23.5237
"2024-01-06",23.401
"2024-01-07",23.2055
"2024-01-08",22.2296
"2024-01-09",21.5709
"2024-01-10",21.2496
"2024-01-11",22.1587
"2024-01-12",22.4062
"2024-01-13",22.3982
"2024-01-14",21.7295
"2024-01-15",20.6373
"2024-01-16",21.1499
"2024-01-17",22.4984
"2024-01-18",23.5097
"2024-01-19",22.3092
"2024-01-20",22.9234
"2024-01-21",23.4608
"2024-01-22",23.3966
"2024-01-23",22.0742
"2024-01-24",21.3699
"2024-01-25",21.4121
"2024-01-26",21.8799
"2024-01-27",22.742
"2024-01-28",22.6619
"2024-01-29",21.9378
"2024-01-30",22.7832
"2024-01-31",22.9693
"2024-02-01",22.9617
"2024-02-02",23.7583
"2024-02-03",23.4391
"2024-02-04",23.0348
"2024-02-05",23.0924
"2024-02-06",22.8539
"2024-02-07",22.1024
"2024-02-08",21.996
"2024-02-09",22.1085
"2024-02-10",22.1555
"2024-02-11",22.266
"2024-02-12",22.9688
"2024-02-13",23.3855
"2024-02-14",22.9827
"2024-02-15",23.0528
"2024-02-16",22.2721
"2024-02-17",23.3267
"2024-02-18",23.0664
"2024-02-19",23.4521
"2024-02-20",23.7694
"2024-02-21",24.1681
"2024-02-22",24.7566
"2024-02-23",24.7992
"2024-02-24",23.6129
"2024-02-25",23.6037
"2024-02-26",23.7638
"2024-02-27",23.5568
"2024-02-28",22.8742
"2024-02-29",23.3608
"2024-03-01",23.2819
"2024-03-02",23.5596
"2024-03-03",23.1052
"2024-03-04",23.079
"2024-03-05",23.9685
"2024-03-06",23.8724
"2024-03-07",24.2762
"2024-03-08",24.0622
"2024-03-09",24.4455
"2024-03-10",24.0425
"2024-03-11",23.8791
"2024-03-12",24.3168
"2024-03-13",24.6846
"2024-03-14",19.9645
"2024-03-15",25.2355
"2024-03-16",25.4679
"2024-03-17",24.8029
"2024-03-18",24.4526
"2024-03-19",24.6045
"2024-03-20",25.1543
"2024-03-21",23.8695
"2024-03-22",22.6683
"2024-03-23",24.4196
"2024-03-24",23.5395
"2024-03-25",24.7723
"2024-03-26",24.9883
"2024-03-27",24.2825
"2024-03-28",24.9397
"2024-03-29",24.5848
"2024-03-30",24.9948
"2024-03-31",25.5082
"2024-04-01",25.0487
"2024-04-02",25.7165
"2024-04-03",25.7896
"2024-04-04",25.7196
"2024-04-05",26.4385
"2024-04-06",26.4887
"2024-04-07",26.6965
"2024-04-08",25.7859
"2024-04-09",24.8447
"2024-04-10",25.2306
"2024-04-11",24.4667
"2024-04-12",23.0759
"2024-04-13",22.0943
"2024-04-14",24.8738
"2024-04-15",24.0884
"2024-04-16",25.2002
"2024-04-17",26.1999
"2024-04-18",26.2725
"2024-04-19",27.1959
"2024-04-20",27.6048
"2024-04-21",27.3553
"2024-04-22",26.9347
"2024-04-23",26.5492
"2024-04-24",26.2677
"2024-04-25",26.2877
"2024-04-26",26.7353
"2024-04-27",25.973
"2024-04-28",26.7721
"2024-04-29",25.547
"2024-04-30",26.3887
"2024-05-01",27.3537
"2024-05-02",27.7841
"2024-05-03",28.213
"2024-05-04",28.1817
"2024-05-05",28.1344
"2024-05-06",27.6967
"2024-05-07",27.9245
"2024-05-08",25.4875
"2024-05-09",25.3454
"2024-05-10",24.7749
"2024-05-11",25.5405
"2024-05-12",24.2809
"2024-05-13",24.4087
"2024-05-14",24.48
"2024-05-15",25.1034
"2024-05-16",23.7647
"2024-05-17",24.0009
"2024-05-18",24.2879
"2024-05-19",24.3029
"2024-05-20",22.9903
"2024-05-21",24.1449
"2024-05-22",24.7563
"2024-05-23",24.9468
"2024-05-24",24.5796
"2024-05-25",24.6159
"2024-05-26",24.9902
"2024-05-27",25.0738
"2024-05-28",24.4966
"2024-05-29",24.9547
"2024-05-30",25.3311
"2024-05-31",26.2396
"2024-06-01",26.3611
"2024-06-02",24.5183
"2024-06-03",24.6499
"2024-06-04",25.3181
"2024-06-05",24.9048
"2024-06-06",25.2671
"2024-06-07",24.6372
"2024-06-08",25.0591
"2024-06-09",24.812
"2024-06-10",25.3557
"2024-06-11",25.7495
"2024-06-12",25.0267
"2024-06-13",25.0292
"2024-06-14",25.0167
"2024-06-15",24.7232
"2024-06-16",25.0045
"2024-06-17",25.3772
"2024-06-18",25.1008
"2024-06-19",24.9772
"2024-06-20",24.8482
"2024-06-21",25.4656
"2024-06-22",25.3192
"2024-06-23",25.2816
"2024-06-24",24.8961
"2024-06-25",24.2549
"2024-06-26",23.5902
"2024-06-27",24.7154
"2024-06-28",24.8317
"2024-06-29",25.3108
"2024-06-30",25.9136
"2024-07-01",25.4734
"2024-07-02",26.125
"2024-07-03",26.0798
"2024-07-04",24.4385
"2024-07-05",24.8323
"2024-07-06",24.9533
"2024-07-07",24.5078
"2024-07-08",24.7995
"2024-07-09",24.9926
"2024-07-10",25.2935
"2024-07-11",25.7277
"2024-07-12",26.0341
"2024-07-13",23.7917
"2024-07-14",25.6249
"2024-07-15",24.7723
"2024-07-16",24.7438
"2024-07-17",25.3018
"2024-07-18",25.1089
"2024-07-19",25.6894
"2024-07-20",25.8526
"2024-07-21",25.8664
"2024-07-22",25.3776
"2024-07-23",26.4668
"2024-07-24",26.5397
"2024-07-25",26.5407
"2024-07-26",26.1588
"2024-07-27",26.8245
"2024-07-28",26.363
"2024-07-29",24.827
"2024-07-30",25.3174
"2024-07-31",26.3097
"2024-08-01",26.5199
"2024-08-02",25.7196
"2024-08-03",26.0393
"2024-08-04",25.6388
"2024-08-05",25.0307
"2024-08-06",25.0731
"2024-08-07",25.9633
"2024-08-08",25.1364
"2024-08-09",25.7752
"2024-08-10",25.6808
"2024-08-11",25.5336
"2024-08-12",25.0516
"2024-08-13",24.6617
"2024-08-14",25.063
"2024-08-15",25.0797
"2024-08-16",25.2122
"2024-08-17",24.4124
"2024-08-18",24.9013
"2024-08-19",24.5737
"2024-08-20",24.2504
"2024-08-21",23.0345
"2024-08-22",24.992
"2024-08-23",25.1448
"2024-08-24",24.4289
"2024-08-25",24.9312
"2024-08-26",24.702
"2024-08-27",24.9318
"2024-08-28",25.0191
"2024-08-29",25.4239
"2024-08-30",24.572
"2024-08-31",24.7093
"2024-09-01",25.2138
"2024-09-02",25.467
"2024-09-03",24.6681
"2024-09-04",24.5609
"2024-09-05",25.4843
"2024-09-06",25.0066
"2024-09-07",25.2785
"2024-09-08",25.5776
"2024-09-09",25.7055
"2024-09-10",25.3548
"2024-09-11",25.3244
"2024-09-12",25.9112
"2024-09-13",26.2293
"2024-09-14",25.8539
"2024-09-15",25.9742
"2024-09-16",26.259
"2024-09-17",25.5555
"2024-09-18",25.7872
"2024-09-19",25.3986
"2024-09-20",25.6618
"2024-09-21",25.8472
"2024-09-22",25.4614
"2024-09-23",25.2309
"2024-09-24",25.9161
"2024-09-25",26.174
"2024-09-26",26.2701
"2024-09-27",25.259
"2024-09-28",25.1004
"2024-09-29",24.5844
"2024-09-30",23.4837
"2024-10-01",25.3801
"2024-10-02",25.0921
"2024-10-03",25.06
"2024-10-04",25.411
"2024-10-05",25.7037
"2024-10-06",25.0572
"2024-10-07",23.596
"2024-10-08",24.0259
"2024-10-09",23.9693
"2024-10-10",23.1612
"2024-10-11",23.0754
"2024-10-12",23.42
"2024-10-13",22.8823
"2024-10-14",22.5482
"2024-10-15",23.9899
"2024-10-16",24.741
"2024-10-17",24.8185
"2024-10-18",24.4638
"2024-10-19",24.6998
"2024-10-20",24.32
"2024-10-21",24.077
"2024-10-22",23.5976
"2024-10-23",23.6998
"2024-10-24",23.9438
"2024-10-25",24.2483
"2024-10-26",24.1763
"2024-10-27",24.3068
"2024-10-28",24.7334
"2024-10-29",24.2724
"2024-10-30",24.2594
"2024-10-31",23.557
"2024-11-01",22.523
"2024-11-02",22.8799
"2024-11-03",23.2249
"2024-11-04",22.5895
"2024-11-05",23.0641
"2024-11-06",23.8329
"2024-11-07",24.3479
"2024-11-08",23.0385
"2024-11-09",22.8238
"2024-11-10",23.304
"2024-11-11",24.58
"2024-11-12",24.5156
"2024-11-13",23.4891
"2024-11-14",23.458
"2024-11-15",22.98
"2024-11-16",23.5554
"2024-11-17",24.0272
"2024-11-18",23.6023
"2024-11-19",23.262
"2024-11-20",23.288
"2024-11-21",22.7534
"2024-11-22",22.4181
"2024-11-23",22.5991
"2024-11-24",21.7208
"2024-11-25",21.0406
"2024-11-26",21.4632
"2024-11-27",22.2171
"2024-11-28",21.2237
"2024-11-29",21.6058
"2024-11-30",21.9911
"2024-12-01",23.2255
"2024-12-02",23.0551
"2024-12-03",24.0087
"2024-12-04",23.5836
"2024-12-05",23.5553
"2024-12-06",23.1765
"2024-12-07",23.1597
"2024-12-08",22.3771
"2024-12-09",22.4683
"2024-12-10",23.1346
"2024-12-11",23.4026
"2024-12-12",23.744
"2024-12-13",23.0778
"2024-12-14",22.5373
"2024-12-15",22.7968
"2024-12-16",21.8052
"2024-12-17",22.7913
"2024-12-18",23.342
"2024-12-19",24.2393
"2024-12-20",23.962
"2024-12-21",23.5872
"2024-12-22",23.4814
"2024-12-23",22.9789
"2024-12-24",22.5835
"2024-12-25",23.1762
"2024-12-26",22.7197
"2024-12-27",22.6217
"2024-12-28",22.7132
"2024-12-29",22.7309
"2024-12-30",22.9336
"2024-12-31",22.3431
"2025-01-01",21.5521
"2025-01-02",20.816
"2025-01-03",21.7333
"2025-01-04",21.4824
"2025-01-05",22.0708
"2025-01-06",21.8817
"2025-01-07",22.6358
"2025-01-08",22.6499
"2025-01-09",22.6464
"2025-01-10",22.8572
"2025-01-11",20.9511
"2025-01-12",21.2739
"2025-01-13",22.644
"2025-01-14",21.0987
"2025-01-15",22.1203
"2025-01-16",21.5665
"2025-01-17",22.357
"2025-01-18",21.8675
"2025-01-19",20.9434
"2025-01-20",22.3491
"2025-01-21",22.2504
"2025-01-22",21.2114
"2025-01-23",22.244
"2025-01-24",21.1166
"2025-01-25",21.8608
"2025-01-26",22.2096
"2025-01-27",21.5033
"2025-01-28",21.4725
"2025-01-29",22.3717
"2025-01-30",23.2727
"2025-01-31",23.3585
"2025-02-01",23.1515
"2025-02-02",23.0203
"2025-02-03",22.0829
"2025-02-04",22.0913
"2025-02-05",22.7752
"2025-02-06",23.2416
"2025-02-07",22.5181
"2025-02-08",21.8086
"2025-02-09",21.5123
"2025-02-10",22.651
"2025-02-11",22.7569
"2025-02-12",23.0468
"2025-02-13",22.7065
"2025-02-14",22.8636
"2025-02-15",22.6957
"2025-02-16",22.6309
"2025-02-17",23.5383
"2025-02-18",23.5933
"2025-02-19",23.3454
"2025-02-20",23.2223
"2025-02-21",23.442
"2025-02-22",23.1788
"2025-02-23",23.2966
"2025-02-24",23.6001
"2025-02-25",23.448
"2025-02-26",22.9249
"2025-02-27",22.3854
"2025-02-28",21.7133
"2025-03-01",22.8231
"2025-03-02",23.2292
"2025-03-03",23.1505
"2025-03-04",22.8189
"2025-03-05",23.537
"2025-03-06",23.2746
"2025-03-07",23.4911
"2025-03-08",22.6288
"2025-03-09",22.7142
"2025-03-10",22.124
"2025-03-11",21.6911
"2025-03-12",23.8444
"2025-03-13",24.1857
"2025-03-14",24.4499
"2025-03-15",23.8814
"2025-03-16",23.3919
"2025-03-17",22.8518
"2025-03-18",24.3527
"2025-03-19",23.1645
"2025-03-20",23.911
"2025-03-21",24.7285
"2025-03-22",23.8019
"2025-03-23",24.5202
"2025-03-24",24.8054
"2025-03-25",24.0124
"2025-03-26",24.1351
"2025-03-27",23.9901
"2025-03-28",24.5502
"2025-03-29",24.8517
"2025-03-30",25.0214
"2025-03-31",24.7551
"2025-04-01",24.0067
"2025-04-02",23.6207
"2025-04-03",23.2539
"2025-04-04",23.3455
"2025-04-05",24.5138
"2025-04-06",24.0913
"2025-04-07",24.4941
"2025-04-08",24.8141
"2025-04-09",24.6573
"2025-04-10",23.9114
"2025-04-11",24.6377
"2025-04-12",25.2239
"2025-04-13",25.5564
"2025-04-14",24.1211
"2025-04-15",24.6932
"2025-04-16",24.684
"2025-04-17",25.5227
"2025-04-18",25.5675
"2025-04-19",25.4856
"2025-04-20",25.7005
"2025-04-21",24.9392
"2025-04-22",24.5401
"2025-04-23",24.5553
"2025-04-24",24.8265
"2025-04-25",24.7185
"2025-04-26",24.869
"2025-04-27",23.9279
"2025-04-28",24.2097
"2025-04-29",24.3076
"2025-04-30",23.8141
"2025-05-01",25.3258
"2025-05-02",24.3733
"2025-05-03",25.1481
"2025-05-04",25.0139
"2025-05-05",25.0442
"2025-05-06",25.1685
