,"(deg C) Mean Temperature (ERA5) at Hambantota, 2007-01-01 to 2025-12-31"
"2018-10-19",25.7571
"2018-10-20",25.0465
"2018-10-21",25.6037
"2018-10-22",25.43
"2018-10-23",25.4468
"2018-10-24",25.1111
"2018-10-25",24.9243
"2018-10-26",25.0255
"2018-10-27",25.6448
"2018-10-28",25.2741
"2018-10-29",25.8404
"2018-10-30",26.5364
"2018-10-31",26.0771
"2018-11-01",24.5924
"2018-11-02",25.703
"2018-11-03",25.1595
"2018-11-04",25.9505
"2018-11-05",24.2303
"2018-11-06",24.318
"2018-11-07",25.3666
"2018-11-08",25.141
"2018-11-09",24.3853
"2018-11-10",25.2644
"2018-11-11",25.2761
"2018-11-12",25.4591
"2018-11-13",25.7168
"2018-11-14",26.153
"2018-11-15",26.211
"2018-11-16",26.1371
"2018-11-17",25.6514
"2018-11-18",25.2084
"2018-11-19",25.141
"2018-11-20",24.9403
"2018-11-21",25.8217
"2018-11-22",26.0265
"2018-11-23",25.5586
"2018-11-24",24.9137
"2018-11-25",25.4396
"2018-11-26",25.3494
"2018-11-27",25.7316
"2018-11-28",25.2885
"2018-11-29",25.5954
"2018-11-30",25.313
"2018-12-01",25.245
"2018-12-02",25.7425
"2018-12-03",25.0909
"2018-12-04",26.1006
"2018-12-05",24.948
"2018-12-06",24.9991
"2018-12-07",25.162
"2018-12-08",25.2906
"2018-12-09",24.2674
"2018-12-10",24.7883
"2018-12-11",24.7414
"2018-12-12",24.9597
"2018-12-13",24.3943
"2018-12-14",25.1028
"2018-12-15",25.3055
"2018-12-16",25.4675
"2018-12-17",25.5359
"2018-12-18",25.4507
"2018-12-19",25.5512
"2018-12-20",25.8957
"2018-12-21",24.7345
"2018-12-22",25.2637
"2018-12-23",25.2944
"2018-12-24",25.0564
"2018-12-25",25.6745
"2018-12-26",25.4604
"2018-12-27",25.2948
"2018-12-28",25.4362
"2018-12-29",24.9805
"2018-12-30",24.8632
"2018-12-31",25.1329
"2019-01-01",25.2303
"2019-01-02",25.1296
"2019-01-03",25.2977
"2019-01-04",24.9351
"2019-01-05",25.3741
"2019-01-06",25.1209
"2019-01-07",25.5797
"2019-01-08",25.9157
"2019-01-09",26.245
"2019-01-10",26.2158
"2019-01-11",25.5626
"2019-01-12",25.2982
"2019-01-13",25.3275
"2019-01-14",25.2737
"2019-01-15",25.8135
"2019-01-16",25.2751
"2019-01-17",25.3403
"2019-01-18",24.7094
"2019-01-19",24.2094
"2019-01-20",24.4811
"2019-01-21",24.9516
"2019-01-22",25.3684
"2019-01-23",25.6082
"2019-01-24",26.3219
"2019-01-25",26.3977
"2019-01-26",26.7488
"2019-01-27",26.441
"2019-01-28",25.57
"2019-01-29",25.8734
"2019-01-30",26.2103
"2019-01-31",26.3515
"2019-02-01",26.6437
"2019-02-02",26.5495
"2019-02-03",26.4494
"2019-02-04",25.4539
"2019-02-05",25.8829
"2019-02-06",25.8218
"2019-02-07",26.8184
"2019-02-08",26.0715
"2019-02-09",25.4464
"2019-02-10",26.1014
"2019-02-11",26.6966
"2019-02-12",26.8029
"2019-02-13",27.5593
"2019-02-14",26.7576
"2019-02-15",26.8723
"2019-02-16",25.7364
"2019-02-17",26.2445
"2019-02-18",26.956
"2019-02-19",27.1866
"2019-02-20",25.8905
"2019-02-21",26.6977
"2019-02-22",26.5834
"2019-02-23",26.0746
"2019-02-24",27.2357
"2019-02-25",27.5405
"2019-02-26",26.9783
"2019-02-27",25.602
"2019-02-28",25.8121
"2019-03-01",26.0118
"2019-03-02",26.6414
"2019-03-03",26.5429
"2019-03-04",25.3596
"2019-03-05",26.6086
"2019-03-06",26.8799
"2019-03-07",26.7514
"2019-03-08",26.8263
"2019-03-09",26.465
"2019-03-10",26.2862
"2019-03-11",26.2826
"2019-03-12",26.2021
"2019-03-13",26.327
"2019-03-14",27.0034
"2019-03-15",26.778
"2019-03-16",26.5756
"2019-03-17",26.2683
"2019-03-18",26.2387
"2019-03-19",26.8636
"2019-03-20",27.1943
"2019-03-21",26.2566
"2019-03-22",27.172
"2019-03-23",26.7252
"2019-03-24",26.9358
"2019-03-25",26.7783
"2019-03-26",26.7003
"2019-03-27",27.4487
"2019-03-28",27.2806
"2019-03-29",27.1388
"2019-03-30",27.5061
"2019-03-31",27.9671
"2019-04-01",28.3137
"2019-04-02",27.9713
"2019-04-03",27.5138
"2019-04-04",27.2582
"2019-04-05",27.9191
"2019-04-06",28.2267
"2019-04-07",28.3798
"2019-04-08",28.0096
"2019-04-09",27.3033
"2019-04-10",27.7859
"2019-04-11",27.2161
"2019-04-12",28.1091
"2019-04-13",27.5053
"2019-04-14",27.3926
"2019-04-15",26.7733
"2019-04-16",26.8548
"2019-04-17",26.1417
"2019-04-18",27.1963
"2019-04-19",27.0889
"2019-04-20",26.3839
"2019-04-21",27.2288
"2019-04-22",26.5184
"2019-04-23",26.9109
"2019-04-24",27.6822
"2019-04-25",25.8382
"2019-04-26",26.7135
"2019-04-27",26.9582
"2019-04-28",27.4556
"2019-04-29",26.5188
"2019-04-30",26.7331
"2019-05-01",27.8991
"2019-05-02",27.9965
"2019-05-03",26.6459
"2019-05-04",27.5334
"2019-05-05",27.3047
"2019-05-06",27.6974
"2019-05-07",27.547
"2019-05-08",27.885
"2019-05-09",28.3397
"2019-05-10",28.6742
"2019-05-11",28.4269
"2019-05-12",28.4299
"2019-05-13",28.6729
"2019-05-14",28.3591
"2019-05-15",28.2576
"2019-05-16",28.2324
"2019-05-17",28.2018
"2019-05-18",27.9425
"2019-05-19",27.8878
"2019-05-20",27.577
"2019-05-21",27.0787
"2019-05-22",26.2839
"2019-05-23",26.4145
"2019-05-24",27.2807
"2019-05-25",27.2732
"2019-05-26",28.3324
"2019-05-27",28.6274
"2019-05-28",29.0443
"2019-05-29",28.1301
"2019-05-30",27.7808
"2019-05-31",27.9248
"2019-06-01",28.3238
"2019-06-02",28.0596
"2019-06-03",27.9296
"2019-06-04",27.2122
"2019-06-05",27.7074
"2019-06-06",27.6007
"2019-06-07",27.2047
"2019-06-08",27.4714
"2019-06-09",27.0022
"2019-06-10",26.5216
"2019-06-11",27.8046
"2019-06-12",27.6516
"2019-06-13",27.6628
"2019-06-14",27.4207
"2019-06-15",28.6311
"2019-06-16",28.1885
"2019-06-17",28.1544
"2019-06-18",29.1664
"2019-06-19",28.8758
"2019-06-20",28.354
"2019-06-21",28.185
"2019-06-22",27.9992
"2019-06-23",28.4766
"2019-06-24",28.5489
"2019-06-25",28.1817
"2019-06-26",28.0288
"2019-06-27",28.4994
"2019-06-28",28.668
"2019-06-29",28.7545
"2019-06-30",28.4912
"2019-07-01",27.9353
"2019-07-02",27.8913
"2019-07-03",27.6412
"2019-07-04",27.6387
"2019-07-05",27.8243
"2019-07-06",28.1217
"2019-07-07",28.1959
"2019-07-08",28.5341
"2019-07-09",26.4095
"2019-07-10",26.2314
"2019-07-11",27.8764
"2019-07-12",27.7768
"2019-07-13",26.6743
"2019-07-14",27.1858
"2019-07-15",27.5853
"2019-07-16",28.034
"2019-07-17",27.2434
"2019-07-18",26.5819
"2019-07-19",27.2553
"2019-07-20",27.6724
"2019-07-21",27.8159
"2019-07-22",26.7575
"2019-07-23",27.465
"2019-07-24",27.5207
"2019-07-25",27.2749
"2019-07-26",27.3397
"2019-07-27",27.8205
"2019-07-28",27.914
"2019-07-29",27.4383
"2019-07-30",27.9013
"2019-07-31",27.4661
"2019-08-01",27.4596
"2019-08-02",27.3345
"2019-08-03",27.335
"2019-08-04",27.4269
"2019-08-05",27.9987
"2019-08-06",27.5312
"2019-08-07",27.0574
"2019-08-08",25.5422
"2019-08-09",26.3778
"2019-08-10",26.2224
"2019-08-11",27.0894
"2019-08-12",27.0038
"2019-08-13",26.0041
"2019-08-14",26.9118
"2019-08-15",27.6229
"2019-08-16",27.1844
"2019-08-17",26.5295
"2019-08-18",26.9383
"2019-08-19",27.294
"2019-08-20",26.8484
"2019-08-21",26.9098
"2019-08-22",25.477
"2019-08-23",24.8252
"2019-08-24",26.1454
"2019-08-25",26.3815
"2019-08-26",25.0752
"2019-08-27",26.5141
"2019-08-28",26.9905
"2019-08-29",27.0555
"2019-08-30",26.3074
"2019-08-31",26.9546
"2019-09-01",26.2772
"2019-09-02",27.0099
"2019-09-03",26.7266
"2019-09-04",26.646
"2019-09-05",26.3827
"2019-09-06",27.1374
"2019-09-07",27.9097
"2019-09-08",28.4656
"2019-09-09",28.6062
"2019-09-10",28.0047
"2019-09-11",26.2874
"2019-09-12",25.4096
"2019-09-13",26.4391
"2019-09-14",26.604
"2019-09-15",25.0653
"2019-09-16",25.0026
"2019-09-17",25.9865
"2019-09-18",26.3542
"2019-09-19",25.5566
"2019-09-20",25.8469
"2019-09-21",26.6764
"2019-09-22",25.7841
"2019-09-23",25.5598
"2019-09-24",24.7428
"2019-09-25",23.5442
"2019-09-26",25.7014
"2019-09-27",25.5745
"2019-09-28",24.4941
"2019-09-29",25.253
"2019-09-30",25.2153
"2019-10-01",25.0183
"2019-10-02",25.5241
"2019-10-03",25.3302
"2019-10-04",25.9732
"2019-10-05",25.4035
"2019-10-06",24.3781
"2019-10-07",25.345
"2019-10-08",25.2816
"2019-10-09",25.4714
"2019-10-10",25.6023
"2019-10-11",24.8111
"2019-10-12",25.4614
"2019-10-13",25.5861
"2019-10-14",25.8996
"2019-10-15",25.228
"2019-10-16",24.4528
"2019-10-17",25.5873
"2019-10-18",25.6409
"2019-10-19",25.3045
"2019-10-20",24.5358
"2019-10-21",24.9008
"2019-10-22",25.1669
"2019-10-23",25.3925
"2019-10-24",23.8784
"2019-10-25",24.7808
"2019-10-26",24.5542
"2019-10-27",24.4235
"2019-10-28",24.3867
"2019-10-29",24.0635
"2019-10-30",24.8439
"2019-10-31",25.5442
"2019-11-01",25.4173
"2019-11-02",24.8952
"2019-11-03",24.3585
"2019-11-04",25.5224
"2019-11-05",25.1643
"2019-11-06",26.1508
"2019-11-07",26.5076
"2019-11-08",26.2425
"2019-11-09",25.5057
"2019-11-10",25.4692
"2019-11-11",25.6316
"2019-11-12",25.6368
"2019-11-13",25.7766
"2019-11-14",25.9712
"2019-11-15",25.4224
"2019-11-16",25.0708
"2019-11-17",25.6099
"2019-11-18",25.335
"2019-11-19",25.1534
"2019-11-20",25.0178
"2019-11-21",25.9792
"2019-11-22",24.8391
"2019-11-23",25.3053
"2019-11-24",25.1726
"2019-11-25",24.639
"2019-11-26",25.1149
"2019-11-27",25.5714
"2019-11-28",25.0264
"2019-11-29",24.9959
"2019-11-30",24.7178
"2019-12-01",25.6418
"2019-12-02",25.472
"2019-12-03",25.5278
"2019-12-04",24.3035
"2019-12-05",24.4324
"2019-12-06",25.6288
"2019-12-07",24.4188
"2019-12-08",24.9743
"2019-12-09",24.7495
"2019-12-10",24.7966
"2019-12-11",24.7229
"2019-12-12",25.4476
"2019-12-13",25.516
"2019-12-14",25.6335
"2019-12-15",25.1664
"2019-12-16",25.2284
"2019-12-17",24.7743
"2019-12-18",24.99
"2019-12-19",24.8608
"2019-12-20",23.8804
"2019-12-21",25.2827
"2019-12-22",25.1917
"2019-12-23",25.297
"2019-12-24",25.6681
"2019-12-25",25.3212
"2019-12-26",25.2108
"2019-12-27",25.6768
"2019-12-28",25.7342
"2019-12-29",25.4688
"2019-12-30",25.3036
"2019-12-31",26.0019
"2020-01-01",26.0627
"2020-01-02",25.5692
"2020-01-03",26.2891
"2020-01-04",26.447
"2020-01-05",26.2315
"2020-01-06",26.0384
"2020-01-07",26.2635
"2020-01-08",25.7192
"2020-01-09",25.67
"2020-01-10",24.8998
"2020-01-11",26.2295
"2020-01-12",25.9595
"2020-01-13",25.4608
"2020-01-14",24.6872
"2020-01-15",24.7538
"2020-01-16",25.9208
"2020-01-17",25.5971
"2020-01-18",26.4831
"2020-01-19",26.654
"2020-01-20",26.6688
"2020-01-21",26.7668
"2020-01-22",25.9217
"2020-01-23",26.8147
"2020-01-24",26.7373
"2020-01-25",26.6574
"2020-01-26",26.2224
"2020-01-27",25.1717
"2020-01-28",24.9718
"2020-01-29",25.5158
"2020-01-30",25.7176
"2020-01-31",25.7322
"2020-02-01",25.8445
"2020-02-02",26.3842
"2020-02-03",26.5377
"2020-02-04",26.6433
"2020-02-05",26.6737
"2020-02-06",26.5023
"2020-02-07",26.2019
"2020-02-08",26.4774
"2020-02-09",26.4594
"2020-02-10",26.6231
"2020-02-11",27.375
"2020-02-12",27.2318
"2020-02-13",26.944
"2020-02-14",25.3522
"2020-02-15",26.8554
"2020-02-16",27.3109
"2020-02-17",26.6807
"2020-02-18",25.6341
"2020-02-19",26.0549
"2020-02-20",27.7988
"2020-02-21",27.7364
"2020-02-22",27.0123
"2020-02-23",26.9445
"2020-02-24",27.3586
"2020-02-25",27.8799
"2020-02-26",27.8746
"2020-02-27",28.0189
"2020-02-28",27.7873
"2020-02-29",27.8334
"2020-03-01",28.1666
"2020-03-02",27.8639
"2020-03-03",27.738
"2020-03-04",27.2285
"2020-03-05",26.9478
"2020-03-06",27.1776
"2020-03-07",27.3057
"2020-03-08",27.9603
"2020-03-09",28.3329
"2020-03-10",28.1713
"2020-03-11",28.1307
"2020-03-12",28.3248
"2020-03-13",28.3379
"2020-03-14",28.1695
"2020-03-15",28.6186
"2020-03-16",27.9314
"2020-03-17",26.4385
"2020-03-18",28.3191
"2020-03-19",28.1417
"2020-03-20",27.5761
"2020-03-21",27.5222
"2020-03-22",27.6658
"2020-03-23",27.8157
"2020-03-24",28.2261
"2020-03-25",27.7686
"2020-03-26",27.6195
"2020-03-27",27.917
"2020-03-28",28.6186
"2020-03-29",28.6225
"2020-03-30",28.0302
"2020-03-31",27.8666
"2020-04-01",26.9236
"2020-04-02",27.4827
"2020-04-03",28.112
"2020-04-04",27.3946
"2020-04-05",28.7506
"2020-04-06",28.7468
"2020-04-07",28.7223
"2020-04-08",29.1393
"2020-04-09",28.4492
"2020-04-10",27.5443
"2020-04-11",27.9265
"2020-04-12",27.5143
"2020-04-13",27.2057
"2020-04-14",26.7706
"2020-04-15",25.9869
"2020-04-16",26.7454
"2020-04-17",27.1048
"2020-04-18",27.0225
"2020-04-19",27.0053
"2020-04-20",27.9366
"2020-04-21",27.6196
"2020-04-22",26.2935
"2020-04-23",26.7463
"2020-04-24",27.478
"2020-04-25",27.346
"2020-04-26",27.4813
"2020-04-27",28.0642
"2020-04-28",27.7422
"2020-04-29",28.353
"2020-04-30",27.3471
"2020-05-01",27.5335
"2020-05-02",28.6436
"2020-05-03",28.0684
"2020-05-04",27.4553
"2020-05-05",26.7674
"2020-05-06",26.1703
"2020-05-07",26.8398
"2020-05-08",27.6488
"2020-05-09",27.348
"2020-05-10",27.0296
"2020-05-11",26.8848
"2020-05-12",27.1345
"2020-05-13",27.3331
"2020-05-14",27.2727
"2020-05-15",27.397
"2020-05-16",27.9127
"2020-05-17",28.4397
"2020-05-18",28.003
"2020-05-19",27.3364
"2020-05-20",28.5023
"2020-05-21",27.6762
"2020-05-22",26.9866
"2020-05-23",28.4882
"2020-05-24",28.2349
"2020-05-25",28.3268
"2020-05-26",28.3131
"2020-05-27",27.1065
"2020-05-28",27.4385
"2020-05-29",27.6142
"2020-05-30",28.2685
"2020-05-31",28.3555
"2020-06-01",28.15
"2020-06-02",28.038
"2020-06-03",27.7214
"2020-06-04",28.0933
"2020-06-05",28.7733
"2020-06-06",26.6073
"2020-06-07",26.6107
"2020-06-08",27.8274
"2020-06-09",28.7165
"2020-06-10",28.3933
"2020-06-11",27.5415
"2020-06-12",27.9095
"2020-06-13",28.985
"2020-06-14",28.9032
"2020-06-15",29.0451
"2020-06-16",28.015
"2020-06-17",28.4362
"2020-06-18",28.5387
"2020-06-19",28.6003
"2020-06-20",29.0435
"2020-06-21",27.8722
"2020-06-22",28.5806
"2020-06-23",28.1532
"2020-06-24",27.7305
"2020-06-25",26.52
"2020-06-26",26.5948
"2020-06-27",27.8239
"2020-06-28",28.116
"2020-06-29",27.7422
"2020-06-30",27.6455
"2020-07-01",28.1154
"2020-07-02",28.5988
"2020-07-03",27.8976
"2020-07-04",27.6213
"2020-07-05",28.3976
"2020-07-06",27.6106
"2020-07-07",28.571
"2020-07-08",28.1196
"2020-07-09",27.1286
"2020-07-10",27.0146
"2020-07-11",26.5486
"2020-07-12",27.8957
"2020-07-13",28.2186
"2020-07-14",28.3167
"2020-07-15",27.3795
"2020-07-16",26.6583
"2020-07-17",28.3997
"2020-07-18",27.4456
"2020-07-19",27.4766
"2020-07-20",24.8126
"2020-07-21",26.7108
"2020-07-22",26.6093
"2020-07-23",25.7279
"2020-07-24",26.391
"2020-07-25",26.5654
"2020-07-26",27.0608
"2020-07-27",27.0208
"2020-07-28",26.5124
"2020-07-29",26.9276
"2020-07-30",26.6786
"2020-07-31",27.6473
"2020-08-01",27.4344
"2020-08-02",26.6045
"2020-08-03",26.3972
"2020-08-04",26.9617
"2020-08-05",26.9153
"2020-08-06",25.2432
"2020-08-07",26.7398
"2020-08-08",26.9193
"2020-08-09",26.3419
"2020-08-10",27.1127
"2020-08-11",26.7133
"2020-08-12",27.5488
"2020-08-13",27.4229
"2020-08-14",27.5532
"2020-08-15",27.4477
"2020-08-16",27.9415
"2020-08-17",27.8379
"2020-08-18",28.037
"2020-08-19",28.2131
"2020-08-20",28.4178
"2020-08-21",28.4199
"2020-08-22",28.0881
"2020-08-23",27.9807
"2020-08-24",28.1571
"2020-08-25",28.0416
"2020-08-26",27.7276
"2020-08-27",28.0745
"2020-08-28",27.8521
"2020-08-29",27.932
"2020-08-30",28.0022
"2020-08-31",27.6445
"2020-09-01",26.1266
"2020-09-02",24.8788
"2020-09-03",26.5339
"2020-09-04",27.4297
"2020-09-05",26.5425
"2020-09-06",24.9525
"2020-09-07",26.7175
"2020-09-08",27.5929
"2020-09-09",26.1349
"2020-09-10",26.7021
"2020-09-11",27.0541
"2020-09-12",26.9668
"2020-09-13",26.6725
"2020-09-14",26.9188
"2020-09-15",27.2832
"2020-09-16",27.5807
"2020-09-17",27.385
"2020-09-18",26.2427
"2020-09-19",26.8478
"2020-09-20",26.4323
"2020-09-21",25.7775
"2020-09-22",25.942
"2020-09-23",26.7935
"2020-09-24",26.5651
"2020-09-25",25.8738
"2020-09-26",26.7918
"2020-09-27",27.4818
"2020-09-28",26.9495
"2020-09-29",26.3551
"2020-09-30",25.7931
"2020-10-01",27.1738
"2020-10-02",28.0186
"2020-10-03",27.5895
"2020-10-04",27.417
"2020-10-05",27.9202
"2020-10-06",27.6195
"2020-10-07",27.46
"2020-10-08",27.7636
"2020-10-09",26.5388
"2020-10-10",27.3883
"2020-10-11",26.7158
"2020-10-12",27.0422
"2020-10-13",27.2023
"2020-10-14",26.6672
"2020-10-15",26.8584
"2020-10-16",27.2608
"2020-10-17",27.3547
"2020-10-18",27.7284
"2020-10-19",27.5786
"2020-10-20",27.818
"2020-10-21",27.4328
"2020-10-22",27.1598
"2020-10-23",27.5221
"2020-10-24",27.5218
"2020-10-25",27.6599
"2020-10-26",27.8498
"2020-10-27",26.5811
"2020-10-28",26.4357
"2020-10-29",26.7878
"2020-10-30",27.2091
"2020-10-31",27.5306
"2020-11-01",27.9063
"2020-11-02",27.4666
"2020-11-03",26.4554
"2020-11-04",25.6224
"2020-11-05",26.0315
"2020-11-06",25.6045
"2020-11-07",25.813
"2020-11-08",25.3375
"2020-11-09",25.772
"2020-11-10",25.8825
"2020-11-11",26.0766
"2020-11-12",25.8458
"2020-11-13",25.8871
"2020-11-14",26.2041
"2020-11-15",26.0167
"2020-11-16",24.9503
"2020-11-17",25.1159
"2020-11-18",25.6199
"2020-11-19",25.8664
"2020-11-20",25.1237
"2020-11-21",25.3227
"2020-11-22",25.3023
"2020-11-23",25.826
"2020-11-24",26.0227
"2020-11-25",26.321
"2020-11-26",26.3351
"2020-11-27",25.59
"2020-11-28",26.156
"2020-11-29",26.7272
"2020-11-30",26.2943
"2020-12-01",25.5155
"2020-12-02",25.1959
"2020-12-03",25.6981
"2020-12-04",25.6604
"2020-12-05",25.9595
"2020-12-06",25.8699
"2020-12-07",26.5998
"2020-12-08",25.5794
"2020-12-09",26.3253
"2020-12-10",25.2531
"2020-12-11",25.6104
"2020-12-12",25.5023
"2020-12-13",25.7586
"2020-12-14",25.38
"2020-12-15",25.9734
"2020-12-16",25.8353
"2020-12-17",25.9214
"2020-12-18",26.1623
"2020-12-19",25.5579
"2020-12-20",24.3543
"2020-12-21",24.662
"2020-12-22",24.0388
"2020-12-23",24.9767
"2020-12-24",25.236
"2020-12-25",25.3429
"2020-12-26",25.0039
"2020-12-27",25.0944
"2020-12-28",25.5867
"2020-12-29",25.744
"2020-12-30",25.9825
"2020-12-31",24.2911
"2021-01-01",24.1408
"2021-01-02",25.1296
"2021-01-03",25.4441
"2021-01-04",24.6023
"2021-01-05",25.1101
"2021-01-06",24.8951
"2021-01-07",25.7276
"2021-01-08",25.7544
"2021-01-09",24.1013
"2021-01-10",24.7963
"2021-01-11",24.9922
"2021-01-12",24.5524
"2021-01-13",24.3817
"2021-01-14",24.877
"2021-01-15",24.1749
"2021-01-16",24.7682
"2021-01-17",24.8943
"2021-01-18",24.5468
"2021-01-19",25.3705
"2021-01-20",26.3951
"2021-01-21",26.3379
"2021-01-22",25.7439
"2021-01-23",25.0463
"2021-01-24",25.3398
"2021-01-25",25.571
"2021-01-26",24.285
"2021-01-27",24.7848
"2021-01-28",25.7097
"2021-01-29",25.5541
"2021-01-30",25.5145
"2021-01-31",25.0069
"2021-02-01",25.6168
"2021-02-02",25.8288
"2021-02-03",24.6168
"2021-02-04",25.0905
"2021-02-05",25.2269
"2021-02-06",24.8693
"2021-02-07",25.4983
"2021-02-08",25.3423
"2021-02-09",26.0229
"2021-02-10",25.4613
"2021-02-11",25.0504
"2021-02-12",25.8584
"2021-02-13",26.2363
"2021-02-14",26.4586
"2021-02-15",26.1404
"2021-02-16",26.146
"2021-02-17",26.171
"2021-02-18",26.1471
"2021-02-19",26.1835
"2021-02-20",26.3296
"2021-02-21",26.2421
"2021-02-22",26.0771
"2021-02-23",26.225
"2021-02-24",26.2718
"2021-02-25",26.4838
"2021-02-26",26.2768
"2021-02-27",26.4424
"2021-02-28",26.4019
"2021-03-01",25.6997
"2021-03-02",25.7558
"2021-03-03",25.8169
"2021-03-04",26.2293
"2021-03-05",26.3916
"2021-03-06",25.734
"2021-03-07",26.2677
"2021-03-08",25.412
"2021-03-09",26.1411
"2021-03-10",24.3276
"2021-03-11",25.4741
"2021-03-12",26.4659
"2021-03-13",26.9083
"2021-03-14",26.1862
"2021-03-15",27.1918
"2021-03-16",26.9089
"2021-03-17",26.6705
"2021-03-18",26.246
"2021-03-19",25.3417
"2021-03-20",26.5814
"2021-03-21",25.51
"2021-03-22",26.4735
"2021-03-23",26.6868
"2021-03-24",25.6528
"2021-03-25",24.9191
"2021-03-26",26.9395
"2021-03-27",25.614
"2021-03-28",24.8755
"2021-03-29",25.6356
"2021-03-30",26.8638
"2021-03-31",27.7162
"2021-04-01",27.6204
"2021-04-02",27.7623
"2021-04-03",27.3922
"2021-04-04",27.0358
"2021-04-05",27.8455
"2021-04-06",27.4312
"2021-04-07",26.5219
"2021-04-08",26.5721
"2021-04-09",26.9179
"2021-04-10",26.7041
"2021-04-11",26.5507
"2021-04-12",26.4474
"2021-04-13",26.6966
"2021-04-14",26.0213
"2021-04-15",26.1714
"2021-04-16",26.1848
"2021-04-17",26.6366
"2021-04-18",26.3826
"2021-04-19",27.4697
"2021-04-20",27.4347
"2021-04-21",26.8346
"2021-04-22",27.4037
"2021-04-23",26.9674
"2021-04-24",27.1287
"2021-04-25",27.4451
"2021-04-26",27.8505
"2021-04-27",27.7095
"2021-04-28",27.3182
"2021-04-29",27.9157
"2021-04-30",26.7729
"2021-05-01",26.9211
"2021-05-02",26.8464
"2021-05-03",26.5919
"2021-05-04",26.0733
"2021-05-05",27.1145
"2021-05-06",26.4115
"2021-05-07",26.216
"2021-05-08",26.9527
"2021-05-09",27.0308
"2021-05-10",26.6925
"2021-05-11",27.5344
"2021-05-12",26.7252
"2021-05-13",26.5099
"2021-05-14",27.1357
"2021-05-15",27.6831
"2021-05-16",28.1802
"2021-05-17",28.5505
"2021-05-18",28.2256
"2021-05-19",27.8771
"2021-05-20",27.1293
"2021-05-21",25.9885
"2021-05-22",27.4128
"2021-05-23",26.6736
"2021-05-24",26.7989
"2021-05-25",26.4947
"2021-05-26",27.0675
"2021-05-27",27.5666
"2021-05-28",28.0789
"2021-05-29",28.0404
"2021-05-30",28.5383
"2021-05-31",28.3845
"2021-06-01",28.3993
"2021-06-02",28.191
"2021-06-03",27.1128
"2021-06-04",26.6937
"2021-06-05",26.4604
"2021-06-06",27.1821
"2021-06-07",27.5426
"2021-06-08",26.1374
"2021-06-09",26.0737
"2021-06-10",27.3302
"2021-06-11",27.4366
"2021-06-12",27.5133
"2021-06-13",26.9498
"2021-06-14",26.788
"2021-06-15",27.6181
"2021-06-16",27.6764
"2021-06-17",28.1605
"2021-06-18",28.2592
"2021-06-19",28.6578
"2021-06-20",28.5064
"2021-06-21",28.4246
"2021-06-22",27.5899
"2021-06-23",27.2321
"2021-06-24",27.3982
"2021-06-25",27.9301
"2021-06-26",27.3619
"2021-06-27",27.1229
"2021-06-28",27.5843
"2021-06-29",27.0714
"2021-06-30",27.3976
"2021-07-01",26.1585
"2021-07-02",27.3525
"2021-07-03",27.5269
"2021-07-04",26.6067
"2021-07-05",27.5107
"2021-07-06",27.0816
"2021-07-07",27.285
"2021-07-08",27.6117
"2021-07-09",26.2572
"2021-07-10",26.0511
"2021-07-11",26.9703
"2021-07-12",27.4782
"2021-07-13",28.1857
"2021-07-14",27.9991
"2021-07-15",27.4214
"2021-07-16",27.8298
"2021-07-17",27.4601
"2021-07-18",27.6272
"2021-07-19",28.0055
"2021-07-20",28.2291
"2021-07-21",28.2213
"2021-07-22",27.8518
"2021-07-23",27.0005
"2021-07-24",26.5555
"2021-07-25",27.0184
"2021-07-26",26.1783
"2021-07-27",27.4755
"2021-07-28",27.6118
"2021-07-29",28.4155
"2021-07-30",28.6022
"2021-07-31",28.4521
"2021-08-01",27.9348
"2021-08-02",27.5304
"2021-08-03",27.7845
"2021-08-04",27.7759
"2021-08-05",27.7865
"2021-08-06",27.3872
"2021-08-07",27.4119
"2021-08-08",26.6271
"2021-08-09",27.0619
"2021-08-10",27.3608
"2021-08-11",27.3535
"2021-08-12",27.1338
"2021-08-13",27.3212
"2021-08-14",27.7206
"2021-08-15",27.4056
"2021-08-16",27.6989
"2021-08-17",27.1188
"2021-08-18",27.1124
"2021-08-19",27.7844
"2021-08-20",28.2185
"2021-08-21",26.5579
"2021-08-22",25.678
"2021-08-23",26.3685
"2021-08-24",26.6085
"2021-08-25",26.2064
"2021-08-26",26.202
"2021-08-27",26.7717
"2021-08-28",26.551
"2021-08-29",25.3769
"2021-08-30",26.202
"2021-08-31",27.4332
"2021-09-01",27.0766
"2021-09-02",26.3318
"2021-09-03",26.2256
"2021-09-04",26.5287
"2021-09-05",26.7733
"2021-09-06",26.9714
"2021-09-07",27.139
"2021-09-08",26.839
"2021-09-09",27.7048
"2021-09-10",27.2139
"2021-09-11",27.3133
"2021-09-12",27.8223
"2021-09-13",27.4812
"2021-09-14",27.6835
"2021-09-15",27.3338
"2021-09-16",27.1752
"2021-09-17",27.7621
"2021-09-18",27.4073
"2021-09-19",28.0565
"2021-09-20",26.9907
"2021-09-21",26.5639
"2021-09-22",27.6051
"2021-09-23",27.5962
"2021-09-24",26.9177
"2021-09-25",27.5644
"2021-09-26",26.4294
"2021-09-27",27.0643
"2021-09-28",25.4317
"2021-09-29",27.9513
"2021-09-30",27.0436
"2021-10-01",24.5289
"2021-10-02",25.8196
"2021-10-03",26.9237
