,"(deg C) Mean Temperature (ERA5) at Ratnapura, 2007-01-01 to 2025-12-31"
"2021-10-07",24.467
"2021-10-08",24.564
"2021-10-09",24.6951
"2021-10-10",24.4438
"2021-10-11",23.4327
"2021-10-12",23.7164
"2021-10-13",24.3702
"2021-10-14",24.7942
"2021-10-15",24.5064
"2021-10-16",24.0591
"2021-10-17",24.3559
"2021-10-18",24.1176
"2021-10-19",23.9975
"2021-10-20",23.6224
"2021-10-21",24.0993
"2021-10-22",24.1992
"2021-10-23",24.074
"2021-10-24",23.8767
"2021-10-25",24.4354
"2021-10-26",23.2183
"2021-10-27",23.0367
"2021-10-28",23.2216
"2021-10-29",23.2821
"2021-10-30",23.0207
"2021-10-31",24.3482
"2021-11-01",23.5594
"2021-11-02",24.3477
"2021-11-03",23.537
"2021-11-04",23.5973
"2021-11-05",23.7232
"2021-11-06",23.5165
"2021-11-07",22.7489
"2021-11-08",21.9162
"2021-11-09",23.081
"2021-11-10",23.0185
"2021-11-11",23.7672
"2021-11-12",23.4186
"2021-11-13",23.7622
"2021-11-14",22.983
"2021-11-15",23.4793
"2021-11-16",23.8083
"2021-11-17",23.6749
"2021-11-18",24.4818
"2021-11-19",23.6658
"2021-11-20",23.3893
"2021-11-21",23.6418
"2021-11-22",24.3333
"2021-11-23",24.2201
"2021-11-24",23.4001
"2021-11-25",22.8195
"2021-11-26",24.2494
"2021-11-27",24.0552
"2021-11-28",23.4585
"2021-11-29",23.7668
"2021-11-30",23.766
"2021-12-01",23.7138
"2021-12-02",24.3203
"2021-12-03",24.7428
"2021-12-04",24.3856
"2021-12-05",24.6628
"2021-12-06",24.3006
"2021-12-07",24.4803
"2021-12-08",24.8857
"2021-12-09",24.1419
"2021-12-10",24.1861
"2021-12-11",24.5945
"2021-12-12",23.6771
"2021-12-13",22.8316
"2021-12-14",23.4423
"2021-12-15",23.0948
"2021-12-16",24.0601
"2021-12-17",24.39
"2021-12-18",24.3585
"2021-12-19",24.306
"2021-12-20",24.9038
"2021-12-21",24.6047
"2021-12-22",24.3365
"2021-12-23",23.9957
"2021-12-24",23.3341
"2021-12-25",23.0597
"2021-12-26",22.9388
"2021-12-27",23.1959
"2021-12-28",23.8935
"2021-12-29",24.3538
"2021-12-30",23.6874
"2021-12-31",23.8715
"2022-01-01",24.366
"2022-01-02",24.5376
"2022-01-03",23.6504
"2022-01-04",23.8934
"2022-01-05",23.0251
"2022-01-06",24.5412
"2022-01-07",24.2006
"2022-01-08",24.1247
"2022-01-09",23.4348
"2022-01-10",23.5448
"2022-01-11",24.3408
"2022-01-12",24.2062
"2022-01-13",24.5388
"2022-01-14",24.7452
"2022-01-15",24.5001
"2022-01-16",24.4469
"2022-01-17",24.1373
"2022-01-18",24.4329
"2022-01-19",23.9458
"2022-01-20",22.8748
"2022-01-21",22.4539
"2022-01-22",22.8789
"2022-01-23",22.6872
"2022-01-24",22.8117
"2022-01-25",22.8323
"2022-01-26",22.814
"2022-01-27",23.0985
"2022-01-28",23.6648
"2022-01-29",24.8935
"2022-01-30",24.9873
"2022-01-31",23.9152
"2022-02-01",24.6464
"2022-02-02",23.7862
"2022-02-03",23.4926
"2022-02-04",24.0058
"2022-02-05",24.0111
"2022-02-06",24.189
"2022-02-07",23.1156
"2022-02-08",23.4535
"2022-02-09",24.299
"2022-02-10",23.8322
"2022-02-11",23.8871
"2022-02-12",23.6661
"2022-02-13",23.44
"2022-02-14",24.0767
"2022-02-15",24.1848
"2022-02-16",24.0956
"2022-02-17",24.297
"2022-02-18",24.4289
"2022-02-19",23.5591
"2022-02-20",25.1487
"2022-02-21",25.3095
"2022-02-22",24.5031
"2022-02-23",24.178
"2022-02-24",24.3598
"2022-02-25",24.4079
"2022-02-26",23.3774
"2022-02-27",24.4277
"2022-02-28",24.8944
"2022-03-01",25.0549
"2022-03-02",24.1974
"2022-03-03",24.708
"2022-03-04",24.0178
"2022-03-05",25.2225
"2022-03-06",25.0857
"2022-03-07",25.3911
"2022-03-08",24.7817
"2022-03-09",25.1954
"2022-03-10",25.3806
"2022-03-11",24.6791
"2022-03-12",23.4122
"2022-03-13",24.3983
"2022-03-14",24.7783
"2022-03-15",24.6268
"2022-03-16",24.3547
"2022-03-17",24.2637
"2022-03-18",24.5751
"2022-03-19",24.6559
"2022-03-20",24.4812
"2022-03-21",25.1593
"2022-03-22",24.9372
"2022-03-23",24.9125
"2022-03-24",24.4913
"2022-03-25",24.8243
"2022-03-26",25.2568
"2022-03-27",25.0648
"2022-03-28",25.4002
"2022-03-29",24.9585
"2022-03-30",24.0915
"2022-03-31",24.3184
"2022-04-02",24.436
"2022-04-03",24.4023
"2022-04-04",24.1665
"2022-04-05",23.3906
"2022-04-06",23.7796
"2022-04-07",23.9681
"2022-04-08",22.3981
"2022-04-09",23.2559
"2022-04-10",22.9781
"2022-04-11",24.5471
"2022-04-12",23.7374
"2022-04-13",24.1353
"2022-04-14",25.1193
"2022-04-15",25.655
"2022-04-16",25.5924
"2022-04-17",24.4933
"2022-04-18",25.3011
"2022-04-19",25.2076
"2022-04-20",26.1599
"2022-04-21",25.4954
"2022-04-22",24.2136
"2022-04-23",24.3739
"2022-04-24",25.9194
"2022-04-25",25.0366
"2022-04-26",25.6822
"2022-04-27",25.9375
"2022-04-28",24.5039
"2022-04-29",25.0648
"2022-04-30",25.9445
"2022-05-01",25.5326
"2022-05-02",26.4137
"2022-05-03",26.3893
"2022-05-04",26.1518
"2022-05-05",25.1313
"2022-05-06",25.1833
"2022-05-07",25.9253
"2022-05-08",26.2107
"2022-05-09",25.5849
"2022-05-10",25.1709
"2022-05-11",24.7153
"2022-05-12",24.5337
"2022-05-13",23.9846
"2022-05-14",23.9459
"2022-05-15",24.4707
"2022-05-16",24.6013
"2022-05-17",24.4889
"2022-05-18",24.519
"2022-05-19",24.688
"2022-05-20",25.2718
"2022-05-21",25.0812
"2022-05-22",25.1731
"2022-05-23",25.0565
"2022-05-24",23.9344
"2022-05-25",24.8721
"2022-05-26",23.8181
"2022-05-27",24.2337
"2022-05-28",24.012
"2022-05-29",23.5375
"2022-05-30",23.6762
"2022-05-31",22.4922
"2022-06-01",24.0449
"2022-06-02",24.2718
"2022-06-03",24.6235
"2022-06-04",24.8216
"2022-06-05",24.8287
"2022-06-06",24.608
"2022-06-07",24.3995
"2022-06-08",24.7325
"2022-06-09",24.3261
"2022-06-10",24.8153
"2022-06-11",24.0729
"2022-06-12",24.2613
"2022-06-13",24.6792
"2022-06-14",24.8805
"2022-06-15",24.4828
"2022-06-16",24.087
"2022-06-17",24.3887
"2022-06-18",24.5495
"2022-06-19",24.5609
"2022-06-20",24.7464
"2022-06-21",24.1504
"2022-06-22",24.0146
"2022-06-23",24.727
"2022-06-24",24.2923
"2022-06-25",24.7554
"2022-06-26",24.8371
"2022-06-27",25.1861
"2022-06-28",24.903
"2022-06-29",25.1378
"2022-06-30",23.905
"2022-07-01",25.1168
"2022-07-02",25.1428
"2022-07-03",23.7802
"2022-07-04",24.5747
"2022-07-05",24.2429
"2022-07-06",24.9181
"2022-07-07",24.4045
"2022-07-08",24.9422
"2022-07-09",24.4961
"2022-07-10",23.7606
"2022-07-11",23.8997
"2022-07-12",24.3225
"2022-07-13",24.5012
"2022-07-14",24.0763
"2022-07-15",24.3339
"2022-07-16",24.9666
"2022-07-17",25.2126
"2022-07-18",24.8635
"2022-07-19",24.9236
"2022-07-20",24.4306
"2022-07-21",23.8794
"2022-07-22",23.6477
"2022-07-23",24.0299
"2022-07-24",24.0968
"2022-07-25",24.308
"2022-07-26",24.0893
"2022-07-27",23.3142
"2022-07-28",23.2977
"2022-07-29",24.2828
"2022-07-30",23.9445
"2022-07-31",24.2214
"2022-08-01",22.5369
"2022-08-02",22.8726
"2022-08-03",22.8279
"2022-08-04",23.3707
"2022-08-05",23.5254
"2022-08-06",23.6228
"2022-08-07",23.8426
"2022-08-08",24.0543
"2022-08-09",23.896
"2022-08-10",24.1575
"2022-08-11",25.1269
"2022-08-12",24.7591
"2022-08-13",24.6843
"2022-08-14",24.5164
"2022-08-15",24.9994
"2022-08-16",24.5476
"2022-08-17",24.3439
"2022-08-18",24.6435
"2022-08-19",24.2693
"2022-08-20",24.4161
"2022-08-21",24.2576
"2022-08-22",23.5014
"2022-08-23",23.8831
"2022-08-24",23.6892
"2022-08-25",24.1588
"2022-08-26",23.5934
"2022-08-27",23.3237
"2022-08-28",23.7918
"2022-08-29",24.1294
"2022-08-30",23.3911
"2022-08-31",22.0531
"2022-09-01",22.8141
"2022-09-02",23.772
"2022-09-03",23.5362
"2022-09-04",23.6667
"2022-09-05",22.8515
"2022-09-06",23.5557
"2022-09-07",23.2193
"2022-09-08",23.7963
"2022-09-09",24.0286
"2022-09-10",24.3063
"2022-09-11",24.1455
"2022-09-12",24.3418
"2022-09-13",24.2918
"2022-09-14",23.8685
"2022-09-15",24.1613
"2022-09-16",24.0863
"2022-09-17",23.9932
"2022-09-18",24.1741
"2022-09-19",23.827
"2022-09-20",24.3835
"2022-09-21",24.1913
"2022-09-22",24.4218
"2022-09-23",24.474
"2022-09-24",24.3525
"2022-09-25",24.6486
"2022-09-26",23.9702
"2022-09-27",24.3343
"2022-09-28",23.6488
"2022-09-29",24.0319
"2022-09-30",23.7652
"2022-10-01",23.5289
"2022-10-02",23.6708
"2022-10-03",23.3767
"2022-10-04",23.8285
"2022-10-05",23.718
"2022-10-06",23.6183
"2022-10-07",23.587
"2022-10-08",23.9111
"2022-10-09",23.8873
"2022-10-10",24.3658
"2022-10-11",24.3269
"2022-10-12",22.978
"2022-10-13",22.56
"2022-10-14",22.8057
"2022-10-15",23.1184
"2022-10-16",23.7557
"2022-10-17",23.1778
"2022-10-18",23.0543
"2022-10-19",24.1721
"2022-10-20",23.6855
"2022-10-21",22.5828
"2022-10-22",23.0472
"2022-10-23",23.2664
"2022-10-24",23.6201
"2022-10-25",24.1035
"2022-10-26",24.1059
"2022-10-27",23.7366
"2022-10-28",24.3752
"2022-10-29",24.5609
"2022-10-30",24.1671
"2022-10-31",24.1388
"2022-11-01",22.8357
"2022-11-02",23.5819
"2022-11-03",23.4059
"2022-11-04",24.0996
"2022-11-05",22.8569
"2022-11-06",23.4891
"2022-11-07",23.6496
"2022-11-08",23.8184
"2022-11-09",23.5368
"2022-11-10",23.3586
"2022-11-11",23.3842
"2022-11-12",23.6496
"2022-11-13",23.5322
"2022-11-14",22.8124
"2022-11-15",23.7332
"2022-11-16",23.7797
"2022-11-17",23.3339
"2022-11-18",23.3955
"2022-11-19",23.706
"2022-11-20",23.5572
"2022-11-21",23.6252
"2022-11-22",23.8033
"2022-11-23",23.4937
"2022-11-24",24.0258
"2022-11-25",24.4198
"2022-11-26",23.9747
"2022-11-27",24.0991
"2022-11-28",24.3378
"2022-11-29",23.9042
"2022-11-30",23.9599
"2022-12-01",24.1273
"2022-12-02",23.5404
"2022-12-03",23.0966
"2022-12-04",23.2278
"2022-12-05",23.4555
"2022-12-06",23.455
"2022-12-07",22.9694
"2022-12-08",20.5882
"2022-12-09",21.5399
"2022-12-10",21.8723
"2022-12-11",22.4482
"2022-12-12",22.5614
"2022-12-13",23.4839
"2022-12-14",23.2298
"2022-12-15",23.395
"2022-12-16",23.2533
"2022-12-17",23.3139
"2022-12-18",23.1667
"2022-12-19",22.5257
"2022-12-20",23.76
"2022-12-21",23.1257
"2022-12-22",22.986
"2022-12-23",24.2577
"2022-12-24",23.8258
"2022-12-25",21.9821
"2022-12-26",23.46
"2022-12-27",24.0476
"2022-12-28",23.9295
"2022-12-29",23.6659
"2022-12-30",23.1195
"2022-12-31",22.4692
"2023-01-01",23.0687
"2023-01-02",22.7781
"2023-01-03",23.2438
"2023-01-04",23.7772
"2023-01-05",24.4539
"2023-01-06",23.7264
"2023-01-07",23.1657
"2023-01-08",23.3786
"2023-01-09",23.5428
"2023-01-10",23.3605
"2023-01-11",23.0501
"2023-01-12",22.4868
"2023-01-13",23.3443
"2023-01-14",23.9311
"2023-01-15",23.7951
"2023-01-16",23.3801
"2023-01-17",23.222
"2023-01-18",23.2078
"2023-01-19",22.347
"2023-01-20",22.9988
"2023-01-21",22.0564
"2023-01-22",23.1448
"2023-01-23",23.8703
"2023-01-24",22.8978
"2023-01-25",23.0602
"2023-01-26",23.2016
"2023-01-27",22.943
"2023-01-28",23.5464
"2023-01-29",22.824
"2023-01-30",23.4016
"2023-01-31",23.1108
"2023-02-01",23.241
"2023-02-02",23.3121
"2023-02-03",23.7762
"2023-02-04",24.0292
"2023-02-05",24.474
"2023-02-06",23.7393
"2023-02-07",24.0258
"2023-02-08",24.5056
"2023-02-09",24.2909
"2023-02-10",23.9549
"2023-02-11",24.1591
"2023-02-12",24.4684
"2023-02-13",24.2636
"2023-02-14",24.1061
"2023-02-15",23.78
"2023-02-16",23.7688
"2023-02-17",24.1862
"2023-02-18",24.8312
"2023-02-19",23.4051
"2023-02-20",23.3596
"2023-02-21",24.51
"2023-02-22",24.0849
"2023-02-23",24.2557
"2023-02-24",24.0044
"2023-02-25",23.7252
"2023-02-26",23.4859
"2023-02-27",23.4689
"2023-02-28",23.6496
"2023-03-01",23.9552
"2023-03-02",23.9666
"2023-03-03",24.0376
"2023-03-04",24.1354
"2023-03-05",24.0845
"2023-03-06",24.0161
"2023-03-07",23.8166
"2023-03-08",24.594
"2023-03-09",24.9836
"2023-03-10",24.2439
"2023-03-11",23.9896
"2023-03-12",24.0775
"2023-03-13",24.5423
"2023-03-14",23.6864
"2023-03-15",24.5637
"2023-03-16",24.0191
"2023-03-17",24.8561
"2023-03-18",24.415
"2023-03-19",25.0301
"2023-03-20",24.0215
"2023-03-21",24.7523
"2023-03-22",24.8974
"2023-03-23",23.7498
"2023-03-24",24.5268
"2023-03-25",25.1937
"2023-03-26",25.0087
"2023-03-27",25.2128
"2023-03-28",25.1631
"2023-03-29",25.5925
"2023-03-30",24.3635
"2023-03-31",25.4432
"2023-04-01",24.7836
"2023-04-02",24.1658
"2023-04-03",24.2379
"2023-04-04",23.3328
"2023-04-05",24.8178
"2023-04-06",24.6566
"2023-04-07",24.961
"2023-04-08",23.7293
"2023-04-09",24.4375
"2023-04-10",24.5639
"2023-04-11",24.8754
"2023-04-12",25.3368
"2023-04-13",25.4931
"2023-04-14",25.063
"2023-04-15",24.6623
"2023-04-16",24.5982
"2023-04-17",25.1056
"2023-04-18",26.2092
"2023-04-19",26.1331
"2023-04-20",25.1942
"2023-04-21",25.1742
"2023-04-22",24.8518
"2023-04-23",25.425
"2023-04-24",24.9137
"2023-04-25",24.8135
"2023-04-26",24.1808
"2023-04-27",25.0419
"2023-04-28",24.6239
"2023-04-29",23.4676
"2023-04-30",24.7764
"2023-05-01",25.1416
"2023-05-02",24.5195
"2023-05-03",24.2737
"2023-05-04",24.5609
"2023-05-05",23.6282
"2023-05-06",25.0982
"2023-05-07",24.8299
"2023-05-08",24.9412
"2023-05-09",24.1652
"2023-05-10",24.8649
"2023-05-11",24.6934
"2023-05-12",25.5294
"2023-05-13",25.4577
"2023-05-14",25.5826
"2023-05-15",26.1586
"2023-05-16",26.4444
"2023-05-17",26.2526
"2023-05-18",25.9383
"2023-05-19",25.7232
"2023-05-20",25.5173
"2023-05-21",24.756
"2023-05-22",25.5631
"2023-05-23",25.7295
"2023-05-24",25.5286
"2023-05-25",25.7031
"2023-05-26",25.8563
"2023-05-27",26.1326
"2023-05-28",26.2422
"2023-05-29",25.6721
"2023-05-30",26.0057
"2023-05-31",26.0364
"2023-06-01",25.5559
"2023-06-02",25.8086
"2023-06-03",26.2302
"2023-06-04",25.3646
"2023-06-05",25.2693
"2023-06-06",25.737
"2023-06-07",25.3252
"2023-06-08",25.2253
"2023-06-09",25.2083
"2023-06-10",25.3834
"2023-06-11",24.6201
"2023-06-12",24.6644
"2023-06-13",24.6341
"2023-06-14",25.283
"2023-06-15",25.7723
"2023-06-16",25.6331
"2023-06-17",24.8502
"2023-06-18",24.6491
"2023-06-19",25.0178
"2023-06-20",25.3227
"2023-06-21",24.6956
"2023-06-22",25.2497
"2023-06-23",25.0803
"2023-06-24",25.5532
"2023-06-25",24.3295
"2023-06-26",24.7074
"2023-06-27",24.0111
"2023-06-28",24.4967
"2023-06-29",24.1355
"2023-06-30",25.1507
"2023-07-01",25.1437
"2023-07-02",24.7056
"2023-07-03",24.1341
"2023-07-04",23.8533
"2023-07-05",23.3597
"2023-07-06",24.7314
"2023-07-07",24.0513
"2023-07-08",25.0607
"2023-07-09",25.3428
"2023-07-10",24.824
"2023-07-11",24.8977
"2023-07-12",25.1388
"2023-07-13",24.9557
"2023-07-14",25.0323
"2023-07-15",24.939
"2023-07-16",25.2158
"2023-07-17",25.1433
"2023-07-18",24.7875
"2023-07-19",24.8823
"2023-07-20",24.9553
"2023-07-21",25.0009
"2023-07-22",25.3812
"2023-07-23",25.3401
"2023-07-24",24.8122
"2023-07-25",23.8178
"2023-07-26",24.476
"2023-07-27",25.0559
"2023-07-28",25.0732
"2023-07-29",24.913
"2023-07-30",25.1025
"2023-07-31",24.8742
"2023-08-01",24.8308
"2023-08-02",24.9191
"2023-08-03",24.9746
"2023-08-04",25.4525
"2023-08-05",25.1587
"2023-08-06",25.1437
"2023-08-07",25.1684
"2023-08-08",24.891
"2023-08-09",25.1115
"2023-08-10",25.332
"2023-08-11",25.1501
"2023-08-12",25.281
"2023-08-13",25.0844
"2023-08-14",24.8967
"2023-08-15",24.5482
"2023-08-16",24.7561
"2023-08-17",25.2423
"2023-08-18",24.648
"2023-08-19",25.241
"2023-08-20",25.4537
"2023-08-21",25.9068
"2023-08-22",25.573
"2023-08-23",25.4018
"2023-08-24",25.0658
"2023-08-25",25.2362
"2023-08-26",25.524
"2023-08-27",25.69
"2023-08-28",25.157
"2023-08-29",23.7834
"2023-08-30",24.4136
"2023-08-31",23.8621
"2023-09-01",23.5783
"2023-09-02",23.7112
"2023-09-03",23.3125
"2023-09-04",24.0055
"2023-09-05",24.3626
"2023-09-06",23.4245
"2023-09-07",22.888
"2023-09-08",24.2289
"2023-09-09",24.6642
"2023-09-10",24.3919
"2023-09-12",24.5626
"2023-09-13",24.4495
"2023-09-14",23.48
"2023-09-15",24.18
"2023-09-16",25.0124
"2023-09-17",24.4817
"2023-09-18",23.3503
"2023-09-19",23.5454
"2023-09-20",24.569
"2023-09-21",24.7259
"2023-09-22",24.0839
"2023-09-23",24.2796
"2023-09-24",24.8118
"2023-09-25",24.8418
"2023-09-26",23.9429
"2023-09-27",23.5692
"2023-09-28",23.2335
"2023-09-29",22.996
"2023-09-30",23.2445
"2023-10-01",23.4069
"2023-10-02",23.6272
"2023-10-03",23.631
"2023-10-04",23.6414
"2023-10-05",24.1992
"2023-10-06",23.7142
"2023-10-07",24.1746
"2023-10-08",24.7591
"2023-10-09",24.9111
"2023-10-10",24.6365
"2023-10-11",23.6529
"2023-10-12",23.9145
"2023-10-13",24.6963
"2023-10-14",24.6809
"2023-10-15",23.2677
"2023-10-16",24.7423
"2023-10-17",23.9195
"2023-10-18",22.7145
"2023-10-19",23.266
"2023-10-20",23.6226
"2023-10-21",24.0912
"2023-10-22",24.0462
"2023-10-23",23.6938
"2023-10-24",24.2572
"2023-10-25",24.1062
"2023-10-26",24.4055
"2023-10-27",24.4489
"2023-10-28",24.0858
"2023-10-29",23.9223
"2023-10-30",24.0695
"2023-10-31",23.7934
"2023-11-01",23.7718
"2023-11-02",24.1613
"2023-11-03",23.9749
"2023-11-04",24.1122
"2023-11-05",23.8699
"2023-11-06",23.8818
"2023-11-07",23.5004
"2023-11-08",24.2106
"2023-11-09",23.7803
"2023-11-10",24.0234
"2023-11-11",24.7996
"2023-11-12",23.8251
"2023-11-13",24.0163
"2023-11-14",24.204
"2023-11-15",24.3557
"2023-11-16",25.2336
"2023-11-17",25.0058
"2023-11-18",24.6787
"2023-11-19",23.8111
"2023-11-20",24.5974
"2023-11-21",24.9949
"2023-11-22",24.305
"2023-11-23",24.2225
"2023-11-24",24.2806
"2023-11-25",24.0678
"2023-11-26",24.5566
"2023-11-27",24.7848
"2023-11-28",23.8528
"2023-11-29",24.3297
"2023-11-30",24.1585
"2023-12-01",23.7736
"2023-12-02",24.0876
"2023-12-03",24.617
"2023-12-04",23.4694
"2023-12-05",24.2627
"2023-12-06",24.5132
"2023-12-07",25.4515
"2023-12-08",24.6835
"2023-12-09",24.1895
"2023-12-10",23.7823
"2023-12-11",24.7609
"2023-12-12",23.6313
"2023-12-13",24.2321
"2023-12-14",23.8475
"2023-12-15",23.7112
"2023-12-16",23.7888
"2023-12-17",24.8532
"2023-12-18",24.4453
"2023-12-19",24.3196
"2023-12-20",24.41
"2023-12-21",25.0406
"2023-12-22",24.8823
"2023-12-23",25.2428
"2023-12-24",24.7925
"2023-12-25",24.488
"2023-12-26",25.299
"2023-12-27",25.6117
"2023-12-28",24.0787
"2023-12-29",23.8919
"2023-12-30",24.5594
"2023-12-31",24.307
"2024-01-01",23.1978
"2024-01-02",24.1968
"2024-01-03",25.1815
"2024-01-04",25.0938
"2024-01-05",25.0077
"2024-01-06",24.6013
"2024-01-07",24.5026
"2024-01-08",23.522
"2024-01-09",23.9109
"2024-01-10",23.1953
"2024-01-11",24.0417
"2024-01-12",24.4954
"2024-01-13",24.3213
"2024-01-14",23.5826
"2024-01-15",23.1191
"2024-01-16",22.6596
"2024-01-17",24.0361
"2024-01-18",24.7861
"2024-01-19",23.9652
"2024-01-20",24.412
"2024-01-21",25.2651
"2024-01-22",25.5064
"2024-01-23",24.4542
"2024-01-24",23.353
"2024-01-25",23.2725
"2024-01-26",24.2751
"2024-01-27",25.077
"2024-01-28",25.0492
"2024-01-29",24.4452
"2024-01-30",24.5411
"2024-01-31",24.5186
"2024-02-01",24.2424
"2024-02-02",25.1248
"2024-02-03",25.1206
"2024-02-04",24.697
"2024-02-05",24.3271
"2024-02-06",25.1107
"2024-02-07",24.0966
"2024-02-08",23.7125
"2024-02-09",24.0297
"2024-02-10",24.1283
"2024-02-11",24.5716
"2024-02-12",25.1269
"2024-02-13",25.443
"2024-02-14",25.1644
"2024-02-15",25.008
"2024-02-16",24.7944
"2024-02-17",25.4557
"2024-02-18",25.3568
"2024-02-19",25.6532
"2024-02-20",25.7281
"2024-02-21",26.1589
"2024-02-22",25.6111
"2024-02-23",26.1896
"2024-02-24",25.208
"2024-02-25",25.5249
"2024-02-26",26.5857
"2024-02-27",26.283
"2024-02-28",25.4327
"2024-02-29",25.4758
"2024-03-01",26.1268
"2024-03-02",25.6402
"2024-03-03",25.322
"2024-03-04",25.4504
"2024-03-05",25.4878
"2024-03-06",25.043
"2024-03-07",25.7131
"2024-03-08",24.9376
"2024-03-09",25.7509
"2024-03-10",25.9038
"2024-03-11",25.6147
"2024-03-12",26.0759
"2024-03-13",25.667
"2024-03-14",21.6144
"2024-03-15",25.574
"2024-03-16",26.6176
"2024-03-17",26.2152
"2024-03-18",25.8509
"2024-03-19",25.8248
"2024-03-20",26.4369
"2024-03-21",25.7776
"2024-03-22",24.6001
"2024-03-23",25.5864
"2024-03-24",24.9503
"2024-03-25",26.4807
"2024-03-26",26.1919
"2024-03-27",25.986
"2024-03-28",25.8307
"2024-03-29",25.774
"2024-03-30",26.1083
"2024-03-31",26.4573
"2024-04-01",25.2523
"2024-04-02",26.0585
"2024-04-03",25.8437
"2024-04-04",25.867
"2024-04-05",26.3937
"2024-04-06",26.6519
"2024-04-07",26.3252
"2024-04-08",26.1146
"2024-04-09",26.0471
"2024-04-10",26.4152
"2024-04-11",25.7927
"2024-04-12",24.4135
"2024-04-13",22.323
"2024-04-14",25.6321
"2024-04-15",24.9033
"2024-04-16",25.6445
"2024-04-17",26.1429
"2024-04-18",25.7974
"2024-04-19",26.4933
"2024-04-20",26.6618
"2024-04-21",26.6203
"2024-04-22",25.852
"2024-04-23",25.6915
"2024-04-24",25.381
"2024-04-25",25.9256
"2024-04-26",26.6972
"2024-04-27",25.6721
"2024-04-28",26.5611
"2024-04-29",25.5691
"2024-04-30",25.6457
"2024-05-01",26.4668
"2024-05-02",26.5373
"2024-05-03",27.0442
"2024-05-04",26.7138
"2024-05-05",26.4859
"2024-05-06",26.1368
"2024-05-07",26.2753
"2024-05-08",24.7418
"2024-05-09",25.3159
"2024-05-10",24.9175
"2024-05-11",25.7615
"2024-05-12",24.458
"2024-05-13",25.109
"2024-05-14",24.8812
"2024-05-15",25.519
"2024-05-16",24.1872
"2024-05-17",24.6464
"2024-05-18",24.2873
"2024-05-19",23.9261
"2024-05-20",23.0041
"2024-05-21",24.3392
"2024-05-22",24.6944
"2024-05-23",25.3353
"2024-05-24",24.5997
"2024-05-25",24.6337
"2024-05-26",24.5661
"2024-05-27",24.4153
"2024-05-28",24.8736
"2024-05-29",24.5861
"2024-05-30",25.3046
"2024-05-31",25.7325
"2024-06-01",25.4428
"2024-06-02",23.7761
"2024-06-03",24.7472
"2024-06-04",25.2214
"2024-06-05",25.0319
"2024-06-06",25.313
"2024-06-07",24.5896
"2024-06-08",24.9739
"2024-06-09",24.624
"2024-06-10",25.4304
"2024-06-11",25.3354
"2024-06-12",24.7785
"2024-06-13",25.1619
"2024-06-14",25.3145
"2024-06-15",24.7374
"2024-06-16",25.2524
"2024-06-17",25.3117
"2024-06-18",24.8812
"2024-06-19",24.4911
"2024-06-20",24.1282
"2024-06-21",24.6929
"2024-06-22",24.6947
"2024-06-23",25.0788
"2024-06-24",24.4611
"2024-06-25",23.6549
"2024-06-26",23.2509
"2024-06-27",24.6815
"2024-06-28",24.9803
"2024-06-29",25.051
"2024-06-30",25.3811
"2024-07-01",25.0575
"2024-07-02",25.8684
"2024-07-03",25.382
"2024-07-04",23.8142
"2024-07-05",24.1261
"2024-07-06",24.3374
"2024-07-07",24.0278
"2024-07-08",24.4665
"2024-07-09",24.8953
"2024-07-10",24.9354
"2024-07-11",25.219
"2024-07-12",25.3077
"2024-07-13",23.2027
"2024-07-14",25.1343
"2024-07-15",24.1312
"2024-07-16",24.1715
"2024-07-17",24.5058
"2024-07-18",24.5889
"2024-07-19",25.2309
"2024-07-20",25.407
"2024-07-21",25.4181
"2024-07-22",24.0699
"2024-07-23",25.4861
"2024-07-24",25.6689
"2024-07-25",25.5422
"2024-07-26",25.3408
"2024-07-27",25.7883
"2024-07-28",25.2808
"2024-07-29",23.5527
"2024-07-30",24.9187
"2024-07-31",25.1387
"2024-08-01",25.0773
"2024-08-02",24.4394
"2024-08-03",24.8503
"2024-08-04",24.9181
"2024-08-05",24.2536
"2024-08-06",24.4912
"2024-08-07",25.1875
"2024-08-08",24.2429
"2024-08-09",25.0495
"2024-08-10",24.8564
"2024-08-11",24.796
"2024-08-12",24.5044
"2024-08-13",24.36
"2024-08-14",24.5615
"2024-08-15",24.6873
"2024-08-16",24.632
"2024-08-17",23.8704
"2024-08-18",24.701
"2024-08-19",24.0425
"2024-08-20",23.5649
"2024-08-21",22.6009
"2024-08-22",25.179
"2024-08-23",25.0968
"2024-08-24",24.6349
"2024-08-25",24.8644
"2024-08-26",24.7772
"2024-08-27",24.866
"2024-08-28",24.9228
"2024-08-29",24.7658
"2024-08-30",23.697
"2024-08-31",23.6878
"2024-09-01",24.0692
"2024-09-02",24.1902
"2024-09-03",23.7401
"2024-09-04",23.8692
"2024-09-05",24.6528
"2024-09-06",24.4749
"2024-09-07",24.6056
"2024-09-08",24.7104
"2024-09-09",24.3233
"2024-09-10",24.2633
"2024-09-11",24.1688
"2024-09-12",24.9261
"2024-09-13",25.0998
"2024-09-14",24.5277
"2024-09-15",24.9705
"2024-09-16",24.8855
"2024-09-17",24.5038
"2024-09-18",24.752
"2024-09-19",24.5552
"2024-09-20",24.6381
"2024-09-21",24.6125
"2024-09-22",24.5908
"2024-09-23",24.3486
"2024-09-24",24.6268
