,"(deg C) Mean Temperature (ERA5) at Polonnaruwa, 2007-01-01 to 2025-12-31"
"2021-10-07",28.3943
"2021-10-08",28.5918
"2021-10-09",27.5662
"2021-10-10",28.2162
"2021-10-11",26.6987
"2021-10-12",27.7746
"2021-10-13",28.6137
"2021-10-14",28.7324
"2021-10-15",28.9523
"2021-10-16",27.5886
"2021-10-17",28.5847
"2021-10-18",28.8065
"2021-10-19",28.0341
"2021-10-20",26.6844
"2021-10-21",27.0304
"2021-10-22",27.1816
"2021-10-23",27.2164
"2021-10-24",27.2052
"2021-10-25",27.0311
"2021-10-26",25.8793
"2021-10-27",25.8903
"2021-10-28",25.5117
"2021-10-29",26.1457
"2021-10-30",25.2683
"2021-10-31",25.7707
"2021-11-01",26.0663
"2021-11-02",26.6376
"2021-11-03",25.8589
"2021-11-04",25.5029
"2021-11-05",25.9888
"2021-11-06",26.0291
"2021-11-07",25.1808
"2021-11-08",23.9102
"2021-11-09",24.6663
"2021-11-10",25.335
"2021-11-11",26.9701
"2021-11-12",26.1539
"2021-11-13",25.3756
"2021-11-14",25.8787
"2021-11-15",26.5047
"2021-11-16",26.629
"2021-11-17",25.2696
"2021-11-18",26.0541
"2021-11-19",27.0647
"2021-11-20",26.84
"2021-11-21",26.4408
"2021-11-22",26.6623
"2021-11-23",25.6432
"2021-11-24",24.6446
"2021-11-25",24.5925
"2021-11-26",25.8174
"2021-11-27",26.1074
"2021-11-28",25.5181
"2021-11-29",25.9129
"2021-11-30",26.1446
"2021-12-01",26.4695
"2021-12-02",26.1143
"2021-12-03",27.1804
"2021-12-04",27.2331
"2021-12-05",27.0831
"2021-12-06",26.7574
"2021-12-07",26.152
"2021-12-08",26.0566
"2021-12-09",26.5994
"2021-12-10",26.3702
"2021-12-11",26.6285
"2021-12-12",25.3898
"2021-12-13",24.7963
"2021-12-14",24.9159
"2021-12-15",25.4941
"2021-12-16",25.2554
"2021-12-17",25.177
"2021-12-18",25.1903
"2021-12-19",25.4982
"2021-12-20",25.5657
"2021-12-21",25.4409
"2021-12-22",25.3231
"2021-12-23",24.6564
"2021-12-24",24.413
"2021-12-25",24.4058
"2021-12-26",24.9816
"2021-12-27",25.3076
"2021-12-28",25.2674
"2021-12-29",25.3975
"2021-12-30",24.4917
"2021-12-31",24.6107
"2022-01-01",24.6074
"2022-01-02",24.5706
"2022-01-03",24.1474
"2022-01-04",25.1419
"2022-01-05",24.6964
"2022-01-06",25.9513
"2022-01-07",25.8427
"2022-01-08",25.365
"2022-01-09",25.4394
"2022-01-10",24.6291
"2022-01-11",25.151
"2022-01-12",25.8637
"2022-01-13",26.3115
"2022-01-14",26.4984
"2022-01-15",25.9842
"2022-01-16",25.8461
"2022-01-17",25.879
"2022-01-18",25.1497
"2022-01-19",24.7173
"2022-01-20",23.3
"2022-01-21",23.2328
"2022-01-22",23.1406
"2022-01-23",23.76
"2022-01-24",24.0207
"2022-01-25",24.4575
"2022-01-26",24.3863
"2022-01-27",24.0904
"2022-01-28",24.3928
"2022-01-29",25.732
"2022-01-30",25.8091
"2022-01-31",25.6874
"2022-02-01",25.2129
"2022-02-02",23.9624
"2022-02-03",24.7886
"2022-02-04",25.2384
"2022-02-05",25.1682
"2022-02-06",25.1667
"2022-02-07",24.269
"2022-02-08",24.6906
"2022-02-09",24.5657
"2022-02-10",24.5103
"2022-02-11",25.1779
"2022-02-12",24.7032
"2022-02-13",23.9047
"2022-02-14",24.945
"2022-02-15",24.7553
"2022-02-16",24.4905
"2022-02-17",24.8793
"2022-02-18",25.7888
"2022-02-19",24.706
"2022-02-20",25.9304
"2022-02-21",26.3473
"2022-02-22",26.2533
"2022-02-23",25.4391
"2022-02-24",26.0339
"2022-02-25",26.0788
"2022-02-26",24.9961
"2022-02-27",26.1555
"2022-02-28",26.0655
"2022-03-01",26.2823
"2022-03-02",25.289
"2022-03-03",25.643
"2022-03-04",24.5605
"2022-03-05",25.8228
"2022-03-06",25.8805
"2022-03-07",26.4005
"2022-03-08",25.9852
"2022-03-09",25.9419
"2022-03-10",26.6124
"2022-03-11",26.4748
"2022-03-12",25.503
"2022-03-13",26.2708
"2022-03-14",26.0758
"2022-03-15",27.0714
"2022-03-16",27.0363
"2022-03-17",28.0101
"2022-03-18",27.4221
"2022-03-19",27.9293
"2022-03-20",27.9642
"2022-03-21",28.6494
"2022-03-22",28.1695
"2022-03-23",27.8444
"2022-03-24",27.2018
"2022-03-25",27.2563
"2022-03-26",28.1219
"2022-03-27",27.8642
"2022-03-28",28.6438
"2022-03-29",28.7075
"2022-03-30",27.6564
"2022-03-31",28.3264
"2022-04-02",27.6988
"2022-04-03",27.5193
"2022-04-04",27.5901
"2022-04-05",27.058
"2022-04-06",26.9615
"2022-04-07",26.9699
"2022-04-08",25.3866
"2022-04-09",25.783
"2022-04-10",25.7261
"2022-04-11",26.9288
"2022-04-12",26.1183
"2022-04-13",27.2588
"2022-04-14",27.6162
"2022-04-15",28.6332
"2022-04-16",28.4371
"2022-04-17",26.8326
"2022-04-18",28.251
"2022-04-19",28.4539
"2022-04-20",29.3062
"2022-04-21",28.3298
"2022-04-22",26.9293
"2022-04-23",26.6595
"2022-04-24",28.3866
"2022-04-25",28.4829
"2022-04-26",28.9129
"2022-04-27",29.0889
"2022-04-28",27.4322
"2022-04-29",28.1683
"2022-04-30",29.3831
"2022-05-01",29.1348
"2022-05-02",29.7584
"2022-05-03",29.9189
"2022-05-04",29.4752
"2022-05-05",28.6051
"2022-05-06",28.5455
"2022-05-07",29.4392
"2022-05-08",29.6408
"2022-05-09",29.314
"2022-05-10",29.0119
"2022-05-11",28.4541
"2022-05-12",28.3511
"2022-05-13",27.8236
"2022-05-14",27.9286
"2022-05-15",27.7466
"2022-05-16",28.3335
"2022-05-17",28.1478
"2022-05-18",28.0909
"2022-05-19",28.4646
"2022-05-20",28.8659
"2022-05-21",28.989
"2022-05-22",29.1576
"2022-05-23",29.3223
"2022-05-24",27.6206
"2022-05-25",28.5812
"2022-05-26",27.6857
"2022-05-27",28.3905
"2022-05-28",28.1141
"2022-05-29",27.6135
"2022-05-30",27.7977
"2022-05-31",26.8853
"2022-06-01",28.4362
"2022-06-02",28.3316
"2022-06-03",28.8564
"2022-06-04",29.0596
"2022-06-05",28.7234
"2022-06-06",28.6121
"2022-06-07",28.1468
"2022-06-08",28.6593
"2022-06-09",28.6486
"2022-06-10",29.1876
"2022-06-11",28.259
"2022-06-12",28.3119
"2022-06-13",29.0568
"2022-06-14",28.7621
"2022-06-15",28.4481
"2022-06-16",27.5866
"2022-06-17",27.236
"2022-06-18",27.8668
"2022-06-19",28.6212
"2022-06-20",29.0501
"2022-06-21",28.7118
"2022-06-22",28.4801
"2022-06-23",29.1598
"2022-06-24",28.8361
"2022-06-25",29.223
"2022-06-26",29.2862
"2022-06-27",29.6513
"2022-06-28",29.3355
"2022-06-29",29.5052
"2022-06-30",28.4999
"2022-07-01",29.8789
"2022-07-02",29.8487
"2022-07-03",28.2671
"2022-07-04",29.5003
"2022-07-05",28.3948
"2022-07-06",29.4506
"2022-07-07",28.4959
"2022-07-08",29.9148
"2022-07-09",29.0233
"2022-07-10",28.602
"2022-07-11",27.684
"2022-07-12",28.6948
"2022-07-13",28.8744
"2022-07-14",28.3444
"2022-07-15",28.7316
"2022-07-16",29.392
"2022-07-17",29.557
"2022-07-18",29.3127
"2022-07-19",28.6958
"2022-07-20",28.7854
"2022-07-21",27.7603
"2022-07-22",27.6262
"2022-07-23",28.0969
"2022-07-24",27.1179
"2022-07-25",26.7747
"2022-07-26",26.8346
"2022-07-27",25.8006
"2022-07-28",25.8593
"2022-07-29",26.5682
"2022-07-30",27.141
"2022-07-31",27.6742
"2022-08-01",26.6064
"2022-08-02",26.518
"2022-08-03",26.4323
"2022-08-04",26.9275
"2022-08-05",27.4228
"2022-08-06",27.6197
"2022-08-07",27.9223
"2022-08-08",28.0535
"2022-08-09",27.8974
"2022-08-10",28.0704
"2022-08-11",29.0628
"2022-08-12",28.743
"2022-08-13",28.6888
"2022-08-14",28.8634
"2022-08-15",28.4376
"2022-08-16",28.5464
"2022-08-17",28.6583
"2022-08-18",28.4875
"2022-08-19",28.689
"2022-08-20",28.4836
"2022-08-21",28.4979
"2022-08-22",27.7842
"2022-08-23",27.7743
"2022-08-24",27.0377
"2022-08-25",27.4954
"2022-08-26",27.1481
"2022-08-27",26.7974
"2022-08-28",27.5023
"2022-08-29",27.9748
"2022-08-30",26.8623
"2022-08-31",25.203
"2022-09-01",25.4572
"2022-09-02",27.1775
"2022-09-03",27.1395
"2022-09-04",27.5701
"2022-09-05",26.7637
"2022-09-06",26.5171
"2022-09-07",26.9041
"2022-09-08",27.4328
"2022-09-09",28.1829
"2022-09-10",28.28
"2022-09-11",28.2087
"2022-09-12",28.3507
"2022-09-13",28.4161
"2022-09-14",28.2405
"2022-09-15",28.13
"2022-09-16",28.2852
"2022-09-17",28.2591
"2022-09-18",28.188
"2022-09-19",27.9039
"2022-09-20",28.5753
"2022-09-21",28.5532
"2022-09-22",28.7649
"2022-09-23",28.7052
"2022-09-24",28.8138
"2022-09-25",29.2271
"2022-09-26",28.3959
"2022-09-27",28.202
"2022-09-28",27.8096
"2022-09-29",28.3109
"2022-09-30",27.9742
"2022-10-01",27.7516
"2022-10-02",27.933
"2022-10-03",27.6312
"2022-10-04",28.2536
"2022-10-05",27.6633
"2022-10-06",27.8064
"2022-10-07",28.0068
"2022-10-08",27.3498
"2022-10-09",26.5091
"2022-10-10",26.679
"2022-10-11",27.6127
"2022-10-12",26.3348
"2022-10-13",26.215
"2022-10-14",25.9631
"2022-10-15",25.8396
"2022-10-16",26.8763
"2022-10-17",25.8026
"2022-10-18",25.7291
"2022-10-19",27.1382
"2022-10-20",25.9357
"2022-10-21",24.6289
"2022-10-22",25.65
"2022-10-23",25.8198
"2022-10-24",26.5137
"2022-10-25",26.7827
"2022-10-26",26.6929
"2022-10-27",26.1884
"2022-10-28",26.1354
"2022-10-29",26.0921
"2022-10-30",25.2077
"2022-10-31",26.0578
"2022-11-01",25.3309
"2022-11-02",25.4308
"2022-11-03",25.609
"2022-11-04",25.7724
"2022-11-05",24.9697
"2022-11-06",26.3155
"2022-11-07",25.3061
"2022-11-08",25.2579
"2022-11-09",24.8719
"2022-11-10",25.2687
"2022-11-11",24.5594
"2022-11-12",25.6889
"2022-11-13",25.3299
"2022-11-14",24.9341
"2022-11-15",25.9024
"2022-11-16",25.7044
"2022-11-17",24.9652
"2022-11-18",24.976
"2022-11-19",24.7894
"2022-11-20",25.5555
"2022-11-21",25.9646
"2022-11-22",26.4053
"2022-11-23",25.9425
"2022-11-24",26.6565
"2022-11-25",26.6357
"2022-11-26",26.8227
"2022-11-27",26.1801
"2022-11-28",26.3952
"2022-11-29",25.7027
"2022-11-30",25.6308
"2022-12-01",26.3927
"2022-12-02",25.3875
"2022-12-03",25.2799
"2022-12-04",25.0763
"2022-12-05",25.4959
"2022-12-06",24.9811
"2022-12-07",24.464
"2022-12-08",19.8806
"2022-12-09",21.7832
"2022-12-10",24.9005
"2022-12-11",25.4489
"2022-12-12",25.4023
"2022-12-13",25.6487
"2022-12-14",25.5435
"2022-12-15",24.7922
"2022-12-16",25.1643
"2022-12-17",24.5364
"2022-12-18",24.6475
"2022-12-19",23.9804
"2022-12-20",25.233
"2022-12-21",24.1211
"2022-12-22",24.5023
"2022-12-23",25.6927
"2022-12-24",25.4867
"2022-12-25",24.0596
"2022-12-26",26.0983
"2022-12-27",26.1926
"2022-12-28",26.123
"2022-12-29",25.798
"2022-12-30",25.1187
"2022-12-31",24.5219
"2023-01-01",25.0267
"2023-01-02",24.6632
"2023-01-03",24.5483
"2023-01-04",24.9772
"2023-01-05",25.4904
"2023-01-06",24.3343
"2023-01-07",23.8876
"2023-01-08",24.4374
"2023-01-09",23.8373
"2023-01-10",23.4448
"2023-01-11",23.4539
"2023-01-12",23.1044
"2023-01-13",23.9067
"2023-01-14",24.3796
"2023-01-15",25.103
"2023-01-16",24.7888
"2023-01-17",24.6108
"2023-01-18",24.1296
"2023-01-19",24.1165
"2023-01-20",24.738
"2023-01-21",23.9323
"2023-01-22",24.0346
"2023-01-23",24.8182
"2023-01-24",24.8483
"2023-01-25",24.7913
"2023-01-26",24.5272
"2023-01-27",24.4929
"2023-01-28",24.2175
"2023-01-29",24.4243
"2023-01-30",25.2564
"2023-01-31",23.7741
"2023-02-01",24.614
"2023-02-02",24.7735
"2023-02-03",25.8149
"2023-02-04",25.4528
"2023-02-05",25.7383
"2023-02-06",25.2029
"2023-02-07",25.6629
"2023-02-08",26.0943
"2023-02-09",25.9109
"2023-02-10",25.4415
"2023-02-11",25.2153
"2023-02-12",24.7019
"2023-02-13",24.5083
"2023-02-14",24.508
"2023-02-15",23.761
"2023-02-16",24.4135
"2023-02-17",25.6199
"2023-02-18",25.6925
"2023-02-19",25.1296
"2023-02-20",25.0375
"2023-02-21",25.5972
"2023-02-22",24.7656
"2023-02-23",25.592
"2023-02-24",26.0465
"2023-02-25",25.3299
"2023-02-26",24.8347
"2023-02-27",24.7654
"2023-02-28",24.5567
"2023-03-01",25.7768
"2023-03-02",25.655
"2023-03-03",26.0947
"2023-03-04",25.1279
"2023-03-05",26.1407
"2023-03-06",26.2188
"2023-03-07",26.3845
"2023-03-08",26.4042
"2023-03-09",26.0218
"2023-03-10",25.9253
"2023-03-11",26.4235
"2023-03-12",25.6244
"2023-03-13",26.7605
"2023-03-14",26.0998
"2023-03-15",26.7459
"2023-03-16",26.5869
"2023-03-17",27.1753
"2023-03-18",26.6154
"2023-03-19",26.7834
"2023-03-20",26.4188
"2023-03-21",27.335
"2023-03-22",27.562
"2023-03-23",27.1779
"2023-03-24",27.4398
"2023-03-25",27.6638
"2023-03-26",27.8823
"2023-03-27",28.2519
"2023-03-28",27.7401
"2023-03-29",27.6968
"2023-03-30",27.5807
"2023-03-31",28.0278
"2023-04-01",27.9748
"2023-04-02",27.4852
"2023-04-03",27.5603
"2023-04-04",26.4494
"2023-04-05",27.9186
"2023-04-06",28.2091
"2023-04-07",27.9485
"2023-04-08",27.2242
"2023-04-09",27.7112
"2023-04-10",27.7402
"2023-04-11",28.1737
"2023-04-12",28.6746
"2023-04-13",28.7939
"2023-04-14",29.5072
"2023-04-15",28.4533
"2023-04-16",28.3956
"2023-04-17",28.9148
"2023-04-18",29.3673
"2023-04-19",30.1722
"2023-04-20",28.6854
"2023-04-21",28.7405
"2023-04-22",28.128
"2023-04-23",28.4342
"2023-04-24",28.3961
"2023-04-25",27.4661
"2023-04-26",27.0751
"2023-04-27",28.4425
"2023-04-28",27.9872
"2023-04-29",25.6396
"2023-04-30",27.5928
"2023-05-01",27.6828
"2023-05-02",26.705
"2023-05-03",26.7606
"2023-05-04",27.1811
"2023-05-05",25.5315
"2023-05-06",27.71
"2023-05-07",27.3063
"2023-05-08",27.6438
"2023-05-09",27.4506
"2023-05-10",27.9403
"2023-05-11",28.2599
"2023-05-12",28.9139
"2023-05-13",29.0379
"2023-05-14",29.2529
"2023-05-15",29.6745
"2023-05-16",30.0869
"2023-05-17",29.8339
"2023-05-18",29.2822
"2023-05-19",29.2322
"2023-05-20",29.2125
"2023-05-21",28.6308
"2023-05-22",29.1915
"2023-05-23",29.0777
"2023-05-24",29.3829
"2023-05-25",29.4758
"2023-05-26",29.5676
"2023-05-27",30.2389
"2023-05-28",30.2399
"2023-05-29",29.7203
"2023-05-30",29.6884
"2023-05-31",30.2451
"2023-06-01",29.8036
"2023-06-02",29.9893
"2023-06-03",30.2805
"2023-06-04",29.7739
"2023-06-05",29.3683
"2023-06-06",29.7883
"2023-06-07",29.3494
"2023-06-08",29.5724
"2023-06-09",29.6409
"2023-06-10",29.8712
"2023-06-11",29.8234
"2023-06-12",29.2429
"2023-06-13",29.3504
"2023-06-14",30.2047
"2023-06-15",30.8423
"2023-06-16",30.5218
"2023-06-17",29.4462
"2023-06-18",28.439
"2023-06-19",29.8362
"2023-06-20",30.0344
"2023-06-21",29.3906
"2023-06-22",30.013
"2023-06-23",30.0306
"2023-06-24",30.4325
"2023-06-25",29.2731
"2023-06-26",29.0207
"2023-06-27",28.6325
"2023-06-28",29.5904
"2023-06-29",29.0382
"2023-06-30",29.4596
"2023-07-01",29.9308
"2023-07-02",28.7915
"2023-07-03",28.637
"2023-07-04",27.8782
"2023-07-05",27.6332
"2023-07-06",28.1098
"2023-07-07",28.794
"2023-07-08",29.5821
"2023-07-09",30.128
"2023-07-10",28.8297
"2023-07-11",29.0175
"2023-07-12",29.8147
"2023-07-13",29.6995
"2023-07-14",29.9224
"2023-07-15",30.0986
"2023-07-16",30.1843
"2023-07-17",30.0146
"2023-07-18",29.6887
"2023-07-19",29.6941
"2023-07-20",29.5484
"2023-07-21",30.1058
"2023-07-22",30.0225
"2023-07-23",29.8679
"2023-07-24",28.9544
"2023-07-25",28.6595
"2023-07-26",29.121
"2023-07-27",29.9081
"2023-07-28",30.1385
"2023-07-29",30.1183
"2023-07-30",30.1959
"2023-07-31",29.7519
"2023-08-01",29.5527
"2023-08-02",29.7984
"2023-08-03",30.0416
"2023-08-04",30.3571
"2023-08-05",30.7956
"2023-08-06",30.203
"2023-08-07",30.2245
"2023-08-08",29.9271
"2023-08-09",29.7559
"2023-08-10",30.105
"2023-08-11",30.1659
"2023-08-12",29.8913
"2023-08-13",29.9542
"2023-08-14",29.8008
"2023-08-15",29.559
"2023-08-16",29.8739
"2023-08-17",29.9181
"2023-08-18",29.6263
"2023-08-19",30.1343
"2023-08-20",30.5854
"2023-08-21",31.3553
"2023-08-22",30.7999
"2023-08-23",30.8348
"2023-08-24",30.4691
"2023-08-25",30.549
"2023-08-26",30.7504
"2023-08-27",30.8467
"2023-08-28",30.0598
"2023-08-29",28.6103
"2023-08-30",29.4463
"2023-08-31",28.4407
"2023-09-01",28.9625
"2023-09-02",28.6947
"2023-09-03",27.3033
"2023-09-04",28.1938
"2023-09-05",28.0302
"2023-09-06",27.3603
"2023-09-07",27.2206
"2023-09-08",28.1626
"2023-09-09",29.1235
"2023-09-10",28.6123
"2023-09-12",29.0872
"2023-09-13",28.9611
"2023-09-14",28.1128
"2023-09-15",29.4573
"2023-09-16",30.3442
"2023-09-17",28.7751
"2023-09-18",27.1131
"2023-09-19",27.2798
"2023-09-20",28.254
"2023-09-21",29.352
"2023-09-22",28.3766
"2023-09-23",28.7932
"2023-09-24",29.4198
"2023-09-25",29.4014
"2023-09-26",28.4313
"2023-09-27",28.5899
"2023-09-28",28.2145
"2023-09-29",26.9646
"2023-09-30",26.6964
"2023-10-01",27.3792
"2023-10-02",27.8771
"2023-10-03",27.7669
"2023-10-04",28.0381
"2023-10-05",28.1286
"2023-10-06",27.6425
"2023-10-07",28.3738
"2023-10-08",28.7765
"2023-10-09",27.6934
"2023-10-10",27.122
"2023-10-11",26.9979
"2023-10-12",27.4861
"2023-10-13",27.6352
"2023-10-14",27.1158
"2023-10-15",25.8579
"2023-10-16",27.7972
"2023-10-17",26.187
"2023-10-18",25.6184
"2023-10-19",26.361
"2023-10-20",26.4886
"2023-10-21",27.0442
"2023-10-22",26.6443
"2023-10-23",27.1545
"2023-10-24",27.3233
"2023-10-25",27.1719
"2023-10-26",27.223
"2023-10-27",27.2659
"2023-10-28",26.3968
"2023-10-29",26.3986
"2023-10-30",26.2683
"2023-10-31",26.3629
"2023-11-01",26.5503
"2023-11-02",26.907
"2023-11-03",26.2814
"2023-11-04",26.1288
"2023-11-05",26.135
"2023-11-06",26.1724
"2023-11-07",25.6281
"2023-11-08",26.5543
"2023-11-09",26.3252
"2023-11-10",26.9703
"2023-11-11",26.826
"2023-11-12",25.5919
"2023-11-13",25.4279
"2023-11-14",26.3871
"2023-11-15",26.2529
"2023-11-16",26.9896
"2023-11-17",27.0443
"2023-11-18",26.8729
"2023-11-19",25.7096
"2023-11-20",26.7169
"2023-11-21",27.3976
"2023-11-22",26.1028
"2023-11-23",27.2608
"2023-11-24",27.2214
"2023-11-25",26.518
"2023-11-26",26.5608
"2023-11-27",26.3467
"2023-11-28",26.1038
"2023-11-29",25.1214
"2023-11-30",25.4983
"2023-12-01",24.8472
"2023-12-02",25.7732
"2023-12-03",27.0282
"2023-12-04",26.5525
"2023-12-05",27.3417
"2023-12-06",27.3261
"2023-12-07",27.7401
"2023-12-08",26.8348
"2023-12-09",26.4909
"2023-12-10",25.806
"2023-12-11",26.1486
"2023-12-12",25.4615
"2023-12-13",26.2406
"2023-12-14",24.9221
"2023-12-15",25.436
"2023-12-16",25.3285
"2023-12-17",26.0909
"2023-12-18",25.2466
"2023-12-19",25.7888
"2023-12-20",26.15
"2023-12-21",26.2846
"2023-12-22",26.1364
"2023-12-23",26.3469
"2023-12-24",26.2074
"2023-12-25",26.4234
"2023-12-26",26.3352
"2023-12-27",25.8904
"2023-12-28",25.3739
"2023-12-29",25.4253
"2023-12-30",25.5472
"2023-12-31",25.6228
"2024-01-01",24.5521
"2024-01-02",25.179
"2024-01-03",26.1822
"2024-01-04",26.6947
"2024-01-05",26.9156
"2024-01-06",26.4746
"2024-01-07",26.2125
"2024-01-08",25.3655
"2024-01-09",24.6084
"2024-01-10",24.2785
"2024-01-11",25.818
"2024-01-12",26.0773
"2024-01-13",25.9373
"2024-01-14",25.2196
"2024-01-15",23.9473
"2024-01-16",24.7401
"2024-01-17",25.6963
"2024-01-18",26.4043
"2024-01-19",25.2374
"2024-01-20",26.0544
"2024-01-21",26.7407
"2024-01-22",26.4226
"2024-01-23",25.4458
"2024-01-24",24.9564
"2024-01-25",25.1818
"2024-01-26",25.3684
"2024-01-27",25.969
"2024-01-28",26.326
"2024-01-29",25.9581
"2024-01-30",25.7255
"2024-01-31",25.8162
"2024-02-01",26.3512
"2024-02-02",27.2147
"2024-02-03",26.6719
"2024-02-04",26.3573
"2024-02-05",26.332
"2024-02-06",25.9164
"2024-02-07",25.2846
"2024-02-08",25.3908
"2024-02-09",25.982
"2024-02-10",26.3419
"2024-02-11",26.0759
"2024-02-12",26.6395
"2024-02-13",26.7099
"2024-02-14",26.6689
"2024-02-15",26.6228
"2024-02-16",26.2722
"2024-02-17",26.8238
"2024-02-18",26.7299
"2024-02-19",27.0865
"2024-02-20",27.0258
"2024-02-21",27.0539
"2024-02-22",28.0941
"2024-02-23",27.9104
"2024-02-24",27.0754
"2024-02-25",27.6271
"2024-02-26",27.5062
"2024-02-27",27.3632
"2024-02-28",26.9188
"2024-02-29",27.0059
"2024-03-01",26.951
"2024-03-02",27.1263
"2024-03-03",26.4096
"2024-03-04",26.4073
"2024-03-05",26.886
"2024-03-06",27.2972
"2024-03-07",27.1175
"2024-03-08",27.5555
"2024-03-09",27.4957
"2024-03-10",27.2651
"2024-03-11",27.1477
"2024-03-12",27.4106
"2024-03-13",27.6734
"2024-03-14",22.3684
"2024-03-15",29.0167
"2024-03-16",28.8276
"2024-03-17",27.5319
"2024-03-18",27.3889
"2024-03-19",27.6276
"2024-03-20",28.3452
"2024-03-21",27.1757
"2024-03-22",26.5789
"2024-03-23",28.3184
"2024-03-24",27.8824
"2024-03-25",28.7162
"2024-03-26",28.2358
"2024-03-27",28.0632
"2024-03-28",29.0435
"2024-03-29",28.421
"2024-03-30",29.0698
"2024-03-31",29.635
"2024-04-01",29.4912
"2024-04-02",29.4463
"2024-04-03",29.9741
"2024-04-04",29.807
"2024-04-05",30.1775
"2024-04-06",30.3386
"2024-04-07",30.6732
"2024-04-08",29.5719
"2024-04-09",28.5261
"2024-04-10",29.1432
"2024-04-11",28.2825
"2024-04-12",26.5983
"2024-04-13",25.0557
"2024-04-14",28.1899
"2024-04-15",27.8692
"2024-04-16",29.1233
"2024-04-17",30.321
"2024-04-18",30.0564
"2024-04-19",30.8904
"2024-04-20",31.0273
"2024-04-21",30.721
"2024-04-22",30.3547
"2024-04-23",29.9815
"2024-04-24",30.2131
"2024-04-25",29.9026
"2024-04-26",30.1581
"2024-04-27",30.2317
"2024-04-28",30.6714
"2024-04-29",29.1816
"2024-04-30",30.0509
"2024-05-01",31.0914
"2024-05-02",31.407
"2024-05-03",31.4844
"2024-05-04",31.6868
"2024-05-05",31.5871
"2024-05-06",31.2048
"2024-05-07",31.4964
"2024-05-08",28.8877
"2024-05-09",28.9123
"2024-05-10",28.1976
"2024-05-11",28.9055
"2024-05-12",27.7116
"2024-05-13",27.6966
"2024-05-14",27.5687
"2024-05-15",28.4972
"2024-05-16",26.9947
"2024-05-17",27.4029
"2024-05-18",27.6421
"2024-05-19",26.6791
"2024-05-20",26.3369
"2024-05-21",27.7505
"2024-05-22",27.8248
"2024-05-23",27.9403
"2024-05-24",28.0205
"2024-05-25",27.8316
"2024-05-26",28.5238
"2024-05-27",28.4358
"2024-05-28",28.7536
"2024-05-29",28.8531
"2024-05-30",29.0541
"2024-05-31",29.8798
"2024-06-01",29.6301
"2024-06-02",27.9277
"2024-06-03",28.5055
"2024-06-04",28.8235
"2024-06-05",28.5699
"2024-06-06",28.6963
"2024-06-07",28.1742
"2024-06-08",28.673
"2024-06-09",28.5838
"2024-06-10",29.2307
"2024-06-11",29.4918
"2024-06-12",28.7432
"2024-06-13",29.0383
"2024-06-14",28.957
"2024-06-15",28.7367
"2024-06-16",29.2348
"2024-06-17",29.5259
"2024-06-18",28.6472
"2024-06-19",27.9389
"2024-06-20",28.2005
"2024-06-21",29.0842
"2024-06-22",28.7853
"2024-06-23",28.6008
"2024-06-24",28.8221
"2024-06-25",28.4528
"2024-06-26",27.8941
"2024-06-27",28.7087
"2024-06-28",29.3604
"2024-06-29",29.4329
"2024-06-30",29.7003
"2024-07-01",29.2526
"2024-07-02",30.2071
"2024-07-03",29.7375
"2024-07-04",28.7982
"2024-07-05",28.8865
"2024-07-06",29.0253
"2024-07-07",28.6971
"2024-07-08",29.3229
"2024-07-09",29.579
"2024-07-10",29.4078
"2024-07-11",29.7891
"2024-07-12",29.3595
"2024-07-13",27.6176
"2024-07-14",29.3128
"2024-07-15",28.2957
"2024-07-16",28.4103
"2024-07-17",28.7144
"2024-07-18",28.9332
"2024-07-19",29.6704
"2024-07-20",29.874
"2024-07-21",30.2045
"2024-07-22",29.369
"2024-07-23",30.0324
"2024-07-24",30.386
"2024-07-25",30.2639
"2024-07-26",29.9655
"2024-07-27",30.5774
"2024-07-28",29.9469
"2024-07-29",28.6872
"2024-07-30",29.5401
"2024-07-31",30.1321
"2024-08-01",30.0715
"2024-08-02",29.615
"2024-08-03",30.0122
"2024-08-04",29.3106
"2024-08-05",28.2712
"2024-08-06",28.6562
"2024-08-07",29.0657
"2024-08-08",28.3787
"2024-08-09",29.3828
"2024-08-10",29.216
"2024-08-11",28.3782
"2024-08-12",28.5931
"2024-08-13",28.0468
"2024-08-14",28.4643
"2024-08-15",28.7533
"2024-08-16",29.072
"2024-08-17",27.9108
"2024-08-18",28.4532
"2024-08-19",27.8553
"2024-08-20",27.7854
"2024-08-21",26.9279
"2024-08-22",28.8497
"2024-08-23",29.2244
"2024-08-24",28.6951
"2024-08-25",29.1253
"2024-08-26",29.1163
"2024-08-27",28.9912
"2024-08-28",28.5504
"2024-08-29",29.0771
"2024-08-30",27.9151
"2024-08-31",28.3973
"2024-09-01",28.8911
"2024-09-02",29.3232
"2024-09-03",28.0965
"2024-09-04",28.4351
"2024-09-05",29.5589
"2024-09-06",29.1103
"2024-09-07",29.3592
"2024-09-08",28.8896
"2024-09-09",28.851
"2024-09-10",29.1117
"2024-09-11",28.5975
"2024-09-12",29.655
"2024-09-13",30.0297
"2024-09-14",29.757
"2024-09-15",29.7227
"2024-09-16",29.7649
"2024-09-17",29.7729
"2024-09-18",29.6446
"2024-09-19",29.4023
"2024-09-20",29.3297
"2024-09-21",29.5788
"2024-09-22",29.5326
"2024-09-23",29.0031
