,"(deg C) Mean Temperature (ERA5) at Kandy, 2007-01-01 to 2025-12-31"
"2021-10-03",24.5402
"2021-10-04",23.71
"2021-10-05",23.0758
"2021-10-06",23.9215
"2021-10-07",24.892
"2021-10-08",24.965
"2021-10-09",24.4975
"2021-10-10",24.7505
"2021-10-11",23.4109
"2021-10-12",23.6668
"2021-10-13",24.4947
"2021-10-14",24.8908
"2021-10-15",25.1989
"2021-10-16",24.3755
"2021-10-17",24.5823
"2021-10-18",24.2792
"2021-10-19",24.227
"2021-10-20",23.7076
"2021-10-21",24.0684
"2021-10-22",24.1731
"2021-10-23",23.8031
"2021-10-24",23.8675
"2021-10-25",24.2379
"2021-10-26",22.9642
"2021-10-27",23.028
"2021-10-28",22.9581
"2021-10-29",23.5359
"2021-10-30",22.8629
"2021-10-31",23.7728
"2021-11-01",23.5783
"2021-11-02",24.0772
"2021-11-03",23.4972
"2021-11-04",23.4338
"2021-11-05",23.6585
"2021-11-06",23.4724
"2021-11-07",22.701
"2021-11-08",21.6033
"2021-11-09",22.1167
"2021-11-10",22.4167
"2021-11-11",23.8942
"2021-11-12",23.1871
"2021-11-13",23.3352
"2021-11-14",22.8813
"2021-11-15",23.5442
"2021-11-16",23.7421
"2021-11-17",23.3254
"2021-11-18",23.8755
"2021-11-19",23.866
"2021-11-20",23.4639
"2021-11-21",23.3259
"2021-11-22",24.1979
"2021-11-23",23.794
"2021-11-24",23.0186
"2021-11-25",22.2997
"2021-11-26",23.852
"2021-11-27",23.9412
"2021-11-28",23.508
"2021-11-29",23.658
"2021-11-30",23.7082
"2021-12-01",23.9344
"2021-12-02",24.052
"2021-12-03",24.8856
"2021-12-04",24.757
"2021-12-05",24.5215
"2021-12-06",24.1781
"2021-12-07",24.2287
"2021-12-08",24.5918
"2021-12-09",24.0737
"2021-12-10",24.4434
"2021-12-11",24.8504
"2021-12-12",23.7652
"2021-12-13",22.5589
"2021-12-14",23.0986
"2021-12-15",23.1385
"2021-12-16",23.6488
"2021-12-17",23.8274
"2021-12-18",23.7779
"2021-12-19",23.6185
"2021-12-20",24.116
"2021-12-21",24.2002
"2021-12-22",24.3354
"2021-12-23",23.4865
"2021-12-24",22.5265
"2021-12-25",22.177
"2021-12-26",22.6491
"2021-12-27",23.1424
"2021-12-28",23.4163
"2021-12-29",24.0372
"2021-12-30",23.6707
"2021-12-31",23.8638
"2022-01-01",24.1142
"2022-01-02",23.9623
"2022-01-03",22.9562
"2022-01-04",23.3026
"2022-01-05",23.1534
"2022-01-06",24.5799
"2022-01-07",24.7033
"2022-01-08",23.8964
"2022-01-09",23.5744
"2022-01-10",22.9093
"2022-01-11",24.0691
"2022-01-12",24.3782
"2022-01-13",24.9534
"2022-01-14",25.1045
"2022-01-15",24.8102
"2022-01-16",24.6901
"2022-01-17",24.5216
"2022-01-18",24.2043
"2022-01-19",23.5217
"2022-01-20",22.3012
"2022-01-21",22.4101
"2022-01-22",23.1006
"2022-01-23",23.3381
"2022-01-24",23.3482
"2022-01-25",23.455
"2022-01-26",23.4865
"2022-01-27",22.5793
"2022-01-28",23.5458
"2022-01-29",25.1956
"2022-01-30",25.224
"2022-01-31",24.5899
"2022-02-01",24.4399
"2022-02-02",23.5552
"2022-02-03",24.1193
"2022-02-04",24.7512
"2022-02-05",24.122
"2022-02-06",24.1919
"2022-02-07",22.9246
"2022-02-08",23.4507
"2022-02-09",23.6266
"2022-02-10",23.3827
"2022-02-11",23.8701
"2022-02-12",23.7179
"2022-02-13",22.4113
"2022-02-14",23.1633
"2022-02-15",23.141
"2022-02-16",22.82
"2022-02-17",22.9414
"2022-02-18",24.3096
"2022-02-19",23.2522
"2022-02-20",24.4817
"2022-02-21",24.7082
"2022-02-22",24.2473
"2022-02-23",23.7125
"2022-02-24",24.0138
"2022-02-25",24.2649
"2022-02-26",23.4996
"2022-02-27",24.229
"2022-02-28",24.2447
"2022-03-01",24.357
"2022-03-02",23.296
"2022-03-03",23.7804
"2022-03-04",23.255
"2022-03-05",24.5905
"2022-03-06",24.5855
"2022-03-07",25.2078
"2022-03-08",24.5716
"2022-03-09",24.6544
"2022-03-10",25.2506
"2022-03-11",24.8392
"2022-03-12",23.786
"2022-03-13",24.4543
"2022-03-14",24.6313
"2022-03-15",25.2394
"2022-03-16",24.7678
"2022-03-17",24.7008
"2022-03-18",25.2344
"2022-03-19",24.8897
"2022-03-20",24.6971
"2022-03-21",25.4852
"2022-03-22",25.1973
"2022-03-23",25.3433
"2022-03-24",24.5925
"2022-03-25",24.9907
"2022-03-26",25.4566
"2022-03-27",25.6231
"2022-03-28",25.8578
"2022-03-29",25.5366
"2022-03-30",24.4987
"2022-03-31",24.9573
"2022-04-02",24.6897
"2022-04-03",24.6919
"2022-04-04",24.6156
"2022-04-05",23.5377
"2022-04-06",23.8169
"2022-04-07",24.2143
"2022-04-08",22.6103
"2022-04-09",23.2139
"2022-04-10",23.1275
"2022-04-11",24.4136
"2022-04-12",23.6161
"2022-04-13",24.3614
"2022-04-14",25.0122
"2022-04-15",25.8006
"2022-04-16",25.6449
"2022-04-17",24.2713
"2022-04-18",25.3876
"2022-04-19",25.3924
"2022-04-20",26.1637
"2022-04-21",25.7517
"2022-04-22",24.2625
"2022-04-23",23.9045
"2022-04-24",25.7302
"2022-04-25",25.3632
"2022-04-26",25.9713
"2022-04-27",26.0953
"2022-04-28",24.2466
"2022-04-29",25.0873
"2022-04-30",26.1017
"2022-05-01",25.8864
"2022-05-02",26.5357
"2022-05-03",26.5648
"2022-05-04",26.2686
"2022-05-05",25.4325
"2022-05-06",25.1595
"2022-05-07",25.9315
"2022-05-08",26.0568
"2022-05-09",25.8467
"2022-05-10",25.2475
"2022-05-11",24.847
"2022-05-12",24.8439
"2022-05-13",24.1507
"2022-05-14",24.1654
"2022-05-15",24.4617
"2022-05-16",24.9493
"2022-05-17",24.8549
"2022-05-18",24.7596
"2022-05-19",25.0082
"2022-05-20",25.4172
"2022-05-21",25.2481
"2022-05-22",25.1693
"2022-05-23",25.2805
"2022-05-24",24.2689
"2022-05-25",25.1913
"2022-05-26",24.1564
"2022-05-27",24.7459
"2022-05-28",24.4856
"2022-05-29",24.0042
"2022-05-30",24.199
"2022-05-31",22.7912
"2022-06-01",24.2127
"2022-06-02",24.2798
"2022-06-03",24.9081
"2022-06-04",25.3192
"2022-06-05",25.3269
"2022-06-06",25.2261
"2022-06-07",24.6964
"2022-06-08",25.1316
"2022-06-09",24.9537
"2022-06-10",25.3404
"2022-06-11",24.4938
"2022-06-12",24.5893
"2022-06-13",24.9445
"2022-06-14",25.3478
"2022-06-15",24.8362
"2022-06-16",24.0526
"2022-06-17",24.4553
"2022-06-18",24.6714
"2022-06-19",24.8006
"2022-06-20",25.2038
"2022-06-21",24.8643
"2022-06-22",24.3516
"2022-06-23",25.2679
"2022-06-24",24.6761
"2022-06-25",24.9809
"2022-06-26",25.0918
"2022-06-27",25.4074
"2022-06-28",24.9774
"2022-06-29",25.3209
"2022-06-30",23.9388
"2022-07-01",25.3785
"2022-07-02",25.4194
"2022-07-03",23.7217
"2022-07-04",24.8191
"2022-07-05",24.3639
"2022-07-06",25.1883
"2022-07-07",24.3234
"2022-07-08",25.3025
"2022-07-09",24.4849
"2022-07-10",24.0018
"2022-07-11",23.7555
"2022-07-12",24.4872
"2022-07-13",24.5639
"2022-07-14",24.0435
"2022-07-15",24.5216
"2022-07-16",25.2699
"2022-07-17",25.3432
"2022-07-18",25.204
"2022-07-19",25.0937
"2022-07-20",25.0042
"2022-07-21",24.2468
"2022-07-22",23.8806
"2022-07-23",24.0047
"2022-07-24",23.9891
"2022-07-25",24.2108
"2022-07-26",23.8336
"2022-07-27",23.31
"2022-07-28",23.1974
"2022-07-29",24.184
"2022-07-30",24.1599
"2022-07-31",24.4788
"2022-08-01",22.5235
"2022-08-02",22.7324
"2022-08-03",22.6988
"2022-08-04",23.2557
"2022-08-05",23.3019
"2022-08-06",23.6573
"2022-08-07",24.0165
"2022-08-08",24.2071
"2022-08-09",24.106
"2022-08-10",24.2624
"2022-08-11",25.2176
"2022-08-12",24.8616
"2022-08-13",24.7938
"2022-08-14",24.8537
"2022-08-15",25.1959
"2022-08-16",25.1493
"2022-08-17",24.8556
"2022-08-18",24.8337
"2022-08-19",24.6532
"2022-08-20",24.5518
"2022-08-21",24.3955
"2022-08-22",23.5008
"2022-08-23",23.684
"2022-08-24",23.4944
"2022-08-25",24.2447
"2022-08-26",23.9422
"2022-08-27",23.046
"2022-08-28",23.7933
"2022-08-29",24.4211
"2022-08-30",23.6926
"2022-08-31",22.4826
"2022-09-01",22.5868
"2022-09-02",23.8827
"2022-09-03",23.7872
"2022-09-04",24.1856
"2022-09-05",23.3583
"2022-09-06",23.361
"2022-09-07",23.3105
"2022-09-08",24.02
"2022-09-09",24.4096
"2022-09-10",24.4768
"2022-09-11",24.3319
"2022-09-12",24.505
"2022-09-13",24.7458
"2022-09-14",24.3991
"2022-09-15",24.3475
"2022-09-16",24.4574
"2022-09-17",24.3243
"2022-09-18",24.4063
"2022-09-19",24.1184
"2022-09-20",24.6389
"2022-09-21",24.5254
"2022-09-22",24.6532
"2022-09-23",24.5312
"2022-09-24",24.3209
"2022-09-25",25.2031
"2022-09-26",24.4173
"2022-09-27",24.8201
"2022-09-28",23.8109
"2022-09-29",24.2894
"2022-09-30",24.1479
"2022-10-01",23.3974
"2022-10-02",23.5112
"2022-10-03",23.2496
"2022-10-04",24.087
"2022-10-05",23.9691
"2022-10-06",23.6669
"2022-10-07",23.8545
"2022-10-08",23.9123
"2022-10-09",23.9626
"2022-10-10",24.2337
"2022-10-11",24.5422
"2022-10-12",23.3643
"2022-10-13",22.8353
"2022-10-14",23.0269
"2022-10-15",23.084
"2022-10-16",23.8723
"2022-10-17",23.0466
"2022-10-18",22.6918
"2022-10-19",24.1229
"2022-10-20",23.321
"2022-10-21",22.1081
"2022-10-22",22.7259
"2022-10-23",23.1076
"2022-10-24",23.6475
"2022-10-25",24.0135
"2022-10-26",23.8301
"2022-10-27",23.8793
"2022-10-28",24.0128
"2022-10-29",24.5908
"2022-10-30",23.4061
"2022-10-31",23.9608
"2022-11-01",22.4684
"2022-11-02",23.0738
"2022-11-03",23.2843
"2022-11-04",23.8117
"2022-11-05",22.8419
"2022-11-06",24.003
"2022-11-07",23.4524
"2022-11-08",23.7929
"2022-11-09",23.3342
"2022-11-10",23.1247
"2022-11-11",22.4784
"2022-11-12",23.4424
"2022-11-13",23.2536
"2022-11-14",22.9586
"2022-11-15",23.8441
"2022-11-16",23.5312
"2022-11-17",22.7205
"2022-11-18",22.56
"2022-11-19",22.706
"2022-11-20",23.0556
"2022-11-21",23.3045
"2022-11-22",23.7248
"2022-11-23",23.2725
"2022-11-24",23.6961
"2022-11-25",23.9665
"2022-11-26",24.0359
"2022-11-27",24.1965
"2022-11-28",24.326
"2022-11-29",23.7689
"2022-11-30",24.0038
"2022-12-01",24.3589
"2022-12-02",23.6691
"2022-12-03",23.3624
"2022-12-04",23.2295
"2022-12-05",23.4447
"2022-12-06",22.9045
"2022-12-07",22.1728
"2022-12-08",18.7505
"2022-12-09",20.6018
"2022-12-10",22.0131
"2022-12-11",22.3907
"2022-12-12",22.5526
"2022-12-13",23.5096
"2022-12-14",23.1975
"2022-12-15",23.2765
"2022-12-16",22.912
"2022-12-17",22.352
"2022-12-18",22.4343
"2022-12-19",22.0911
"2022-12-20",23.5032
"2022-12-21",22.5945
"2022-12-22",22.4998
"2022-12-23",23.2326
"2022-12-24",23.0888
"2022-12-25",21.6482
"2022-12-26",23.4158
"2022-12-27",23.843
"2022-12-28",24.2709
"2022-12-29",23.6594
"2022-12-30",22.4239
"2022-12-31",21.8827
"2023-01-01",22.3652
"2023-01-02",22.5788
"2023-01-03",22.5253
"2023-01-04",23.0133
"2023-01-05",24.0361
"2023-01-06",23.132
"2023-01-07",22.7118
"2023-01-08",22.647
"2023-01-09",22.3967
"2023-01-10",21.971
"2023-01-11",21.5398
"2023-01-12",21.2448
"2023-01-13",22.3474
"2023-01-14",23.2389
"2023-01-15",23.6646
"2023-01-16",23.2326
"2023-01-17",23.0439
"2023-01-18",22.7777
"2023-01-19",21.7771
"2023-01-20",22.3691
"2023-01-21",21.4201
"2023-01-22",22.3143
"2023-01-23",23.4951
"2023-01-24",22.9504
"2023-01-25",23.2144
"2023-01-26",23.3121
"2023-01-27",22.8132
"2023-01-28",22.7935
"2023-01-29",22.4802
"2023-01-30",23.2714
"2023-01-31",22.0307
"2023-02-01",22.6975
"2023-02-02",23.4252
"2023-02-03",23.6125
"2023-02-04",24.3477
"2023-02-05",24.1466
"2023-02-06",23.4095
"2023-02-07",23.7382
"2023-02-08",24.2046
"2023-02-09",24.2097
"2023-02-10",23.812
"2023-02-11",23.8992
"2023-02-12",23.8916
"2023-02-13",23.4759
"2023-02-14",23.4426
"2023-02-15",22.3519
"2023-02-16",22.7231
"2023-02-17",23.9513
"2023-02-18",24.6394
"2023-02-19",23.3271
"2023-02-20",23.3258
"2023-02-21",24.2642
"2023-02-22",24.0315
"2023-02-23",24.2375
"2023-02-24",24.136
"2023-02-25",24.3784
"2023-02-26",22.899
"2023-02-27",22.9685
"2023-02-28",23.3705
"2023-03-01",23.9293
"2023-03-02",23.9347
"2023-03-03",24.138
"2023-03-04",23.7674
"2023-03-05",24.6237
"2023-03-06",24.5004
"2023-03-07",24.6466
"2023-03-08",24.8405
"2023-03-09",25.0193
"2023-03-10",24.7091
"2023-03-11",24.796
"2023-03-12",24.3531
"2023-03-13",24.6802
"2023-03-14",24.4577
"2023-03-15",25.0667
"2023-03-16",24.5789
"2023-03-17",25.6732
"2023-03-18",25.151
"2023-03-19",25.2399
"2023-03-20",24.2969
"2023-03-21",25.1369
"2023-03-22",25.1069
"2023-03-23",23.8362
"2023-03-24",24.923
"2023-03-25",25.4102
"2023-03-26",25.7363
"2023-03-27",25.7345
"2023-03-28",25.7151
"2023-03-29",26.1901
"2023-03-30",25.5319
"2023-03-31",26.4366
"2023-04-01",25.4188
"2023-04-02",24.5953
"2023-04-03",24.5235
"2023-04-04",23.5716
"2023-04-05",25.3025
"2023-04-06",25.4965
"2023-04-07",25.3962
"2023-04-08",24.0272
"2023-04-09",25.0604
"2023-04-10",25.0013
"2023-04-11",25.3435
"2023-04-12",26.228
"2023-04-13",26.2358
"2023-04-14",26.2179
"2023-04-15",25.8391
"2023-04-16",25.4225
"2023-04-17",26.0489
"2023-04-18",26.9936
"2023-04-19",27.2303
"2023-04-20",25.8614
"2023-04-21",25.8374
"2023-04-22",25.2093
"2023-04-23",25.8821
"2023-04-24",25.0473
"2023-04-25",24.7177
"2023-04-26",24.2499
"2023-04-27",25.1846
"2023-04-28",24.6862
"2023-04-29",23.5044
"2023-04-30",24.8052
"2023-05-01",25.3004
"2023-05-02",24.4931
"2023-05-03",24.2183
"2023-05-04",24.7042
"2023-05-05",23.2587
"2023-05-06",25.3336
"2023-05-07",24.6381
"2023-05-08",24.9796
"2023-05-09",24.2029
"2023-05-10",25.0806
"2023-05-11",25.2173
"2023-05-12",26.0096
"2023-05-13",25.7316
"2023-05-14",25.8197
"2023-05-15",26.3067
"2023-05-16",26.641
"2023-05-17",26.6349
"2023-05-18",26.0416
"2023-05-19",26.1624
"2023-05-20",26.0383
"2023-05-21",25.4285
"2023-05-22",25.9425
"2023-05-23",26.0267
"2023-05-24",25.9042
"2023-05-25",25.969
"2023-05-26",25.9536
"2023-05-27",26.5999
"2023-05-28",26.7938
"2023-05-29",26.0299
"2023-05-30",26.353
"2023-05-31",26.7487
"2023-06-01",26.3159
"2023-06-02",26.5593
"2023-06-03",26.9457
"2023-06-04",26.087
"2023-06-05",25.8576
"2023-06-06",26.2287
"2023-06-07",25.6746
"2023-06-08",25.7345
"2023-06-09",25.8644
"2023-06-10",25.7689
"2023-06-11",25.4389
"2023-06-12",25.2684
"2023-06-13",25.2385
"2023-06-14",25.9847
"2023-06-15",26.666
"2023-06-16",26.3262
"2023-06-17",25.463
"2023-06-18",24.9119
"2023-06-19",25.8708
"2023-06-20",26.3484
"2023-06-21",25.7489
"2023-06-22",26.1811
"2023-06-23",25.93
"2023-06-24",26.2504
"2023-06-25",25.2858
"2023-06-26",25.0227
"2023-06-27",24.5019
"2023-06-28",25.1652
"2023-06-29",24.7042
"2023-06-30",25.8289
"2023-07-01",26.1698
"2023-07-02",25.172
"2023-07-03",24.3773
"2023-07-04",23.7776
"2023-07-05",23.5631
"2023-07-06",24.4445
"2023-07-07",24.1756
"2023-07-08",25.3262
"2023-07-09",25.6941
"2023-07-10",24.9525
"2023-07-11",24.8916
"2023-07-12",25.4927
"2023-07-13",25.4733
"2023-07-14",25.5923
"2023-07-15",25.553
"2023-07-16",25.8367
"2023-07-17",25.6854
"2023-07-18",25.0862
"2023-07-19",25.2053
"2023-07-20",25.1621
"2023-07-21",25.5009
"2023-07-22",25.566
"2023-07-23",25.4817
"2023-07-24",25.0025
"2023-07-25",24.4065
"2023-07-26",25.2397
"2023-07-27",25.7323
"2023-07-28",25.6295
"2023-07-29",25.5745
"2023-07-30",25.7248
"2023-07-31",25.4393
"2023-08-01",25.3046
"2023-08-02",25.4643
"2023-08-03",25.8508
"2023-08-04",26.0985
"2023-08-05",26.0913
"2023-08-06",26.0891
"2023-08-07",25.8752
"2023-08-08",25.6511
"2023-08-09",25.9332
"2023-08-10",25.9806
"2023-08-11",26.1307
"2023-08-12",26.0969
"2023-08-13",25.7485
"2023-08-14",25.5666
"2023-08-15",25.3101
"2023-08-16",25.6136
"2023-08-17",25.9557
"2023-08-18",25.5508
"2023-08-19",26.0835
"2023-08-20",26.3084
"2023-08-21",27.2606
"2023-08-22",26.8442
"2023-08-23",26.5155
"2023-08-24",26.253
"2023-08-25",26.4167
"2023-08-26",26.9477
"2023-08-27",26.8873
"2023-08-28",26.3462
"2023-08-29",25.0147
"2023-08-30",25.5471
"2023-08-31",25.0577
"2023-09-01",24.9758
"2023-09-02",24.4986
"2023-09-03",23.6631
"2023-09-04",24.1092
"2023-09-05",24.5044
"2023-09-06",23.8629
"2023-09-07",23.3758
"2023-09-08",24.7704
"2023-09-09",25.3099
"2023-09-10",24.9213
"2023-09-12",25.2058
"2023-09-13",25.1686
"2023-09-14",23.9734
"2023-09-15",24.9868
"2023-09-16",25.859
"2023-09-17",25.153
"2023-09-18",23.9569
"2023-09-19",24.0104
"2023-09-20",24.6841
"2023-09-21",25.2249
"2023-09-22",24.5844
"2023-09-23",24.8936
"2023-09-24",25.2251
"2023-09-25",25.2463
"2023-09-26",24.5405
"2023-09-27",24.4104
"2023-09-28",24.0272
"2023-09-29",23.2979
"2023-09-30",23.5124
"2023-10-01",23.8396
"2023-10-02",24.2056
"2023-10-03",24.1522
"2023-10-04",24.0376
"2023-10-05",24.5853
"2023-10-06",24.1743
"2023-10-07",24.9501
"2023-10-08",25.2491
"2023-10-09",24.8462
"2023-10-10",24.3092
"2023-10-11",23.7275
"2023-10-12",23.9573
"2023-10-13",24.7912
"2023-10-14",24.4743
"2023-10-15",23.1727
"2023-10-16",24.8492
"2023-10-17",23.8015
"2023-10-18",22.5554
"2023-10-19",23.603
"2023-10-20",23.5911
"2023-10-21",24.0507
"2023-10-22",24.0991
"2023-10-23",24.2025
"2023-10-24",24.3131
"2023-10-25",24.4698
"2023-10-26",25.0484
"2023-10-27",24.6498
"2023-10-28",23.8404
"2023-10-29",24.0884
"2023-10-30",23.9944
"2023-10-31",23.9863
"2023-11-01",23.9525
"2023-11-02",24.5132
"2023-11-03",23.9969
"2023-11-04",23.9019
"2023-11-05",23.6675
"2023-11-06",23.8982
"2023-11-07",23.6218
"2023-11-08",24.2753
"2023-11-09",23.6894
"2023-11-10",24.2715
"2023-11-11",24.9167
"2023-11-12",23.7938
"2023-11-13",24.0049
"2023-11-14",24.2399
"2023-11-15",24.2196
"2023-11-16",24.9355
"2023-11-17",25.0178
"2023-11-18",24.434
"2023-11-19",23.6052
"2023-11-20",24.2778
"2023-11-21",24.7931
"2023-11-22",23.8404
"2023-11-23",24.3927
"2023-11-24",24.5871
"2023-11-25",24.5038
"2023-11-26",24.7266
"2023-11-27",24.7852
"2023-11-28",24.2681
"2023-11-29",23.7873
"2023-11-30",23.9255
"2023-12-01",23.134
"2023-12-02",23.597
"2023-12-03",24.5962
"2023-12-04",23.7353
"2023-12-05",24.6388
"2023-12-06",24.6866
"2023-12-07",25.1888
"2023-12-08",24.2874
"2023-12-09",24.3061
"2023-12-10",23.9105
"2023-12-11",24.7684
"2023-12-12",23.5227
"2023-12-13",24.0014
"2023-12-14",23.3329
"2023-12-15",23.228
"2023-12-16",23.4907
"2023-12-17",24.4495
"2023-12-18",24.0195
"2023-12-19",24.3018
"2023-12-20",24.546
"2023-12-21",25.0375
"2023-12-22",24.5363
"2023-12-23",24.7386
"2023-12-24",24.5032
"2023-12-25",24.3755
"2023-12-26",24.6893
"2023-12-27",24.395
"2023-12-28",23.9251
"2023-12-29",23.7312
"2023-12-30",24.1845
"2023-12-31",24.1475
"2024-01-01",22.9068
"2024-01-02",23.8055
"2024-01-03",24.7999
"2024-01-04",25.0705
"2024-01-05",24.7883
"2024-01-06",24.5002
"2024-01-07",24.3725
"2024-01-08",23.5554
"2024-01-09",23.1009
"2024-01-10",22.8025
"2024-01-11",23.5086
"2024-01-12",23.9324
"2024-01-13",23.8809
"2024-01-14",23.0574
"2024-01-15",21.7105
"2024-01-16",22.4338
"2024-01-17",23.9947
"2024-01-18",24.9776
"2024-01-19",23.6886
"2024-01-20",24.2535
"2024-01-21",25.1976
"2024-01-22",24.8764
"2024-01-23",23.5716
"2024-01-24",22.6002
"2024-01-25",22.6197
"2024-01-26",23.4628
"2024-01-27",24.4006
"2024-01-28",24.2783
"2024-01-29",23.59
"2024-01-30",24.3266
"2024-01-31",23.9239
"2024-02-01",23.9824
"2024-02-02",25.2938
"2024-02-03",24.8816
"2024-02-04",24.568
"2024-02-05",24.7727
"2024-02-06",24.3504
"2024-02-07",23.5147
"2024-02-08",23.5747
"2024-02-09",23.7318
"2024-02-10",24.0366
"2024-02-11",24.1103
"2024-02-12",24.7562
"2024-02-13",25.2296
"2024-02-14",24.9456
"2024-02-15",25.1587
"2024-02-16",24.2146
"2024-02-17",25.2995
"2024-02-18",25.0146
"2024-02-19",25.3768
"2024-02-20",25.9098
"2024-02-21",26.5273
"2024-02-22",26.2424
"2024-02-23",26.8163
"2024-02-24",25.6895
"2024-02-25",25.8356
"2024-02-26",26.0216
"2024-02-27",25.7565
"2024-02-28",25.0403
"2024-02-29",25.5499
"2024-03-01",25.5074
"2024-03-02",25.4462
"2024-03-03",25.2325
"2024-03-04",25.1667
"2024-03-05",26.117
"2024-03-06",25.8491
"2024-03-07",26.299
"2024-03-08",26.181
"2024-03-09",26.6211
"2024-03-10",25.9118
"2024-03-11",25.7942
"2024-03-12",26.5285
"2024-03-13",26.3375
"2024-03-14",21.1242
"2024-03-15",26.8126
"2024-03-16",27.6475
"2024-03-17",27.1061
"2024-03-18",26.6745
"2024-03-19",26.9399
"2024-03-20",27.3439
"2024-03-21",26.0063
"2024-03-22",24.5086
"2024-03-23",26.2057
"2024-03-24",25.3021
"2024-03-25",26.6994
"2024-03-26",26.885
"2024-03-27",26.0594
"2024-03-28",26.6281
"2024-03-29",26.3283
"2024-03-30",26.664
"2024-03-31",27.0335
"2024-04-01",26.333
"2024-04-02",26.5961
"2024-04-03",26.5434
"2024-04-04",26.3133
"2024-04-05",27.0736
"2024-04-06",27.6074
"2024-04-07",27.4134
"2024-04-08",27.3735
"2024-04-09",26.6588
"2024-04-10",27.0964
"2024-04-11",26.0393
"2024-04-12",24.5915
"2024-04-13",22.7315
"2024-04-14",26.3049
"2024-04-15",25.5586
"2024-04-16",25.8675
"2024-04-17",26.6347
"2024-04-18",26.6798
"2024-04-19",27.1836
"2024-04-20",27.3068
"2024-04-21",27.6683
"2024-04-22",27.1883
"2024-04-23",27.0927
"2024-04-24",26.5866
"2024-04-25",27.1564
"2024-04-26",27.6329
"2024-04-27",26.8191
"2024-04-28",27.3766
"2024-04-29",26.1361
"2024-04-30",26.7013
"2024-05-01",27.3312
"2024-05-02",27.5103
"2024-05-03",27.9884
"2024-05-04",27.9431
"2024-05-05",27.7069
"2024-05-06",27.266
"2024-05-07",27.3229
"2024-05-08",25.6599
"2024-05-09",25.9073
"2024-05-10",25.2653
"2024-05-11",26.0723
"2024-05-12",24.4811
"2024-05-13",25.123
"2024-05-14",25.0073
"2024-05-15",25.5758
"2024-05-16",24.2074
"2024-05-17",24.669
"2024-05-18",24.7333
"2024-05-19",24.1874
"2024-05-20",22.9898
"2024-05-21",24.3093
"2024-05-22",24.7033
"2024-05-23",25.0396
"2024-05-24",24.6284
"2024-05-25",24.641
"2024-05-26",24.8674
"2024-05-27",24.8864
"2024-05-28",24.6573
"2024-05-29",24.7819
"2024-05-30",25.3278
"2024-05-31",26.4539
"2024-06-01",26.2804
"2024-06-02",24.5247
"2024-06-03",25.206
"2024-06-04",25.7771
"2024-06-05",25.5235
"2024-06-06",25.7023
"2024-06-07",25.1058
"2024-06-08",25.495
"2024-06-09",25.166
"2024-06-10",25.8376
"2024-06-11",26.0534
"2024-06-12",25.2789
"2024-06-13",25.4624
"2024-06-14",25.4799
"2024-06-15",25.0298
"2024-06-16",25.5415
"2024-06-17",25.906
"2024-06-18",25.3978
"2024-06-19",25.0021
"2024-06-20",24.6981
"2024-06-21",25.2492
"2024-06-22",24.8463
"2024-06-23",24.9424
"2024-06-24",24.7113
"2024-06-25",23.9168
"2024-06-26",23.5959
"2024-06-27",24.8693
"2024-06-28",25.3489
"2024-06-29",25.449
"2024-06-30",25.9222
"2024-07-01",25.4455
"2024-07-02",26.2651
"2024-07-03",26.0733
"2024-07-04",24.6018
"2024-07-05",24.9113
"2024-07-06",24.9347
"2024-07-07",24.717
"2024-07-08",24.9072
"2024-07-09",25.283
"2024-07-10",25.3663
"2024-07-11",25.6444
"2024-07-12",25.7012
"2024-07-13",23.4522
"2024-07-14",25.377
"2024-07-15",24.2115
"2024-07-16",24.3339
"2024-07-17",24.7336
"2024-07-18",24.8834
"2024-07-19",25.5787
"2024-07-20",25.7777
"2024-07-21",25.8988
"2024-07-22",24.9678
"2024-07-23",26.0728
"2024-07-24",26.205
"2024-07-25",25.9948
"2024-07-26",25.5948
"2024-07-27",26.1404
"2024-07-28",25.5842
"2024-07-29",24.0428
"2024-07-30",25.0246
"2024-07-31",25.5855
"2024-08-01",25.6609
"2024-08-02",24.9663
"2024-08-03",25.441
"2024-08-04",25.4751
"2024-08-05",24.5405
"2024-08-06",24.8065
"2024-08-07",25.3831
"2024-08-08",24.5417
"2024-08-09",25.2854
"2024-08-10",25.2939
"2024-08-11",25.5131
"2024-08-12",25.1511
"2024-08-13",24.7606
"2024-08-14",25.0801
"2024-08-15",25.1688
"2024-08-16",25.3013
"2024-08-17",24.067
"2024-08-18",25.0017
"2024-08-19",24.6912
"2024-08-20",24.5187
"2024-08-21",23.2232
"2024-08-22",25.5117
"2024-08-23",25.4632
"2024-08-24",24.9638
"2024-08-25",25.2348
"2024-08-26",25.1689
"2024-08-27",25.3241
"2024-08-28",25.0558
"2024-08-29",25.2887
"2024-08-30",24.1391
"2024-08-31",24.3288
"2024-09-01",24.6718
"2024-09-02",24.9135
"2024-09-03",24.2458
"2024-09-04",24.2031
"2024-09-05",25.2635
"2024-09-06",24.7279
"2024-09-07",24.8518
"2024-09-08",24.9933
"2024-09-09",24.8611
"2024-09-10",24.817
"2024-09-11",24.6092
"2024-09-12",25.3598
"2024-09-13",25.6052
"2024-09-14",25.1831
"2024-09-15",25.3292
"2024-09-16",25.3825
"2024-09-17",25.0664
"2024-09-18",25.2278
"2024-09-19",24.9492
