,"(deg C) Mean Temperature (ERA5) at Colombo, 2007-01-01 to 2025-12-31"
"2019-02-27",27.4359
"2019-02-28",27.9537
"2019-03-01",28.6657
"2019-03-02",29.0462
"2019-03-03",28.7025
"2019-03-04",28.1438
"2019-03-05",28.763
"2019-03-06",28.8759
"2019-03-07",28.9826
"2019-03-08",29.1072
"2019-03-09",28.4367
"2019-03-10",29.2184
"2019-03-11",29.0086
"2019-03-12",28.2932
"2019-03-13",28.9202
"2019-03-14",29.7987
"2019-03-15",29.506
"2019-03-16",29.0191
"2019-03-17",28.0599
"2019-03-18",27.8473
"2019-03-19",28.9902
"2019-03-20",29.2437
"2019-03-21",28.4063
"2019-03-22",29.0427
"2019-03-23",28.5197
"2019-03-24",29.4748
"2019-03-25",29.7399
"2019-03-26",29.5348
"2019-03-27",29.5488
"2019-03-28",29.6154
"2019-03-29",29.2306
"2019-03-30",29.3502
"2019-03-31",29.5822
"2019-04-01",29.6668
"2019-04-02",29.636
"2019-04-03",29.6279
"2019-04-04",29.8155
"2019-04-05",29.8639
"2019-04-06",30.0788
"2019-04-07",29.9208
"2019-04-08",30.1598
"2019-04-09",29.6394
"2019-04-10",30.0243
"2019-04-11",28.9961
"2019-04-12",29.8726
"2019-04-13",29.3872
"2019-04-14",29.5213
"2019-04-15",28.7978
"2019-04-16",27.8199
"2019-04-17",27.3554
"2019-04-18",27.8342
"2019-04-19",27.9191
"2019-04-20",27.251
"2019-04-21",28.1823
"2019-04-22",28.1918
"2019-04-23",27.9455
"2019-04-24",29.4623
"2019-04-25",27.59
"2019-04-26",28.2935
"2019-04-27",28.6122
"2019-04-28",28.468
"2019-04-29",27.3987
"2019-04-30",27.7056
"2019-05-01",28.6728
"2019-05-02",28.3343
"2019-05-03",27.349
"2019-05-04",28.8699
"2019-05-05",28.7816
"2019-05-06",28.6954
"2019-05-07",28.7985
"2019-05-08",28.9088
"2019-05-09",29.1382
"2019-05-10",29.263
"2019-05-11",28.8132
"2019-05-12",28.6254
"2019-05-13",28.7488
"2019-05-14",28.6325
"2019-05-15",28.6658
"2019-05-16",28.462
"2019-05-17",28.3412
"2019-05-18",28.2828
"2019-05-19",28.5968
"2019-05-20",28.6775
"2019-05-21",28.1573
"2019-05-22",27.8069
"2019-05-23",27.9674
"2019-05-24",27.6847
"2019-05-25",27.8731
"2019-05-26",28.7557
"2019-05-27",29.0616
"2019-05-28",29.2103
"2019-05-29",28.2984
"2019-05-30",28.2829
"2019-05-31",28.3386
"2019-06-01",29.0034
"2019-06-02",28.5123
"2019-06-03",27.7213
"2019-06-04",27.2559
"2019-06-05",27.844
"2019-06-06",27.8039
"2019-06-07",27.5588
"2019-06-08",28.4714
"2019-06-09",27.2763
"2019-06-10",26.9238
"2019-06-11",27.8975
"2019-06-12",27.8899
"2019-06-13",27.4085
"2019-06-14",27.5041
"2019-06-15",28.4372
"2019-06-16",28.461
"2019-06-17",28.7059
"2019-06-18",28.9514
"2019-06-19",28.8635
"2019-06-20",28.175
"2019-06-21",28.0803
"2019-06-22",27.6822
"2019-06-23",28.3248
"2019-06-24",28.4719
"2019-06-25",28.2293
"2019-06-26",28.4226
"2019-06-27",28.6044
"2019-06-28",28.7493
"2019-06-29",28.6334
"2019-06-30",28.4781
"2019-07-01",28.3958
"2019-07-02",28.3727
"2019-07-03",28.2259
"2019-07-04",28.2961
"2019-07-05",28.6389
"2019-07-06",28.5778
"2019-07-07",28.548
"2019-07-08",28.6122
"2019-07-09",26.6414
"2019-07-10",26.8625
"2019-07-11",27.8922
"2019-07-12",27.5227
"2019-07-13",27.0474
"2019-07-14",26.9109
"2019-07-15",27.4148
"2019-07-16",27.9853
"2019-07-17",27.5693
"2019-07-18",26.9951
"2019-07-19",27.7241
"2019-07-20",27.716
"2019-07-21",27.4564
"2019-07-22",27.8306
"2019-07-23",27.5338
"2019-07-24",27.4058
"2019-07-25",27.0124
"2019-07-26",27.2053
"2019-07-27",27.5766
"2019-07-28",27.797
"2019-07-29",27.4883
"2019-07-30",27.8677
"2019-07-31",27.6949
"2019-08-01",27.6525
"2019-08-02",27.9351
"2019-08-03",27.8978
"2019-08-04",27.3979
"2019-08-05",27.7581
"2019-08-06",28.0333
"2019-08-07",27.2576
"2019-08-08",26.698
"2019-08-09",26.6047
"2019-08-10",26.5873
"2019-08-11",27.7168
"2019-08-12",27.4529
"2019-08-13",26.6092
"2019-08-14",27.3664
"2019-08-15",27.6399
"2019-08-16",27.1148
"2019-08-17",26.8549
"2019-08-18",27.128
"2019-08-19",27.2967
"2019-08-20",27.1364
"2019-08-21",27.2496
"2019-08-22",26.1855
"2019-08-23",26.1803
"2019-08-24",26.9537
"2019-08-25",26.7345
"2019-08-26",26.5297
"2019-08-27",27.2375
"2019-08-28",27.3333
"2019-08-29",26.917
"2019-08-30",27.4541
"2019-08-31",27.4135
"2019-09-01",26.4101
"2019-09-02",27.1409
"2019-09-03",27.4499
"2019-09-04",27.36
"2019-09-05",27.0816
"2019-09-06",27.3556
"2019-09-07",28.1043
"2019-09-08",28.482
"2019-09-09",28.2805
"2019-09-10",27.6777
"2019-09-11",26.2636
"2019-09-12",26.0319
"2019-09-13",26.5877
"2019-09-14",26.9463
"2019-09-15",25.6888
"2019-09-16",25.9684
"2019-09-17",26.7039
"2019-09-18",26.6939
"2019-09-19",26.1157
"2019-09-20",26.6136
"2019-09-21",27.1945
"2019-09-22",26.8061
"2019-09-23",26.0574
"2019-09-24",25.4589
"2019-09-25",25.3584
"2019-09-26",26.871
"2019-09-27",26.9932
"2019-09-28",26.1169
"2019-09-29",26.2224
"2019-09-30",26.2845
"2019-10-01",26.2278
"2019-10-02",27.1727
"2019-10-03",26.3906
"2019-10-04",26.9872
"2019-10-05",26.4512
"2019-10-06",25.6717
"2019-10-07",26.2376
"2019-10-08",26.4412
"2019-10-09",26.5404
"2019-10-10",26.7003
"2019-10-11",25.9696
"2019-10-12",26.2257
"2019-10-13",26.5737
"2019-10-14",27.2145
"2019-10-15",26.2605
"2019-10-16",25.6645
"2019-10-17",26.7709
"2019-10-18",26.7049
"2019-10-19",26.2937
"2019-10-20",25.953
"2019-10-21",25.8772
"2019-10-22",26.2317
"2019-10-23",26.9261
"2019-10-24",25.1158
"2019-10-25",26.4601
"2019-10-26",26.4463
"2019-10-27",26.2227
"2019-10-28",24.9722
"2019-10-29",25.6353
"2019-10-30",26.2733
"2019-10-31",26.3628
"2019-11-01",27.4672
"2019-11-02",26.821
"2019-11-03",25.7916
"2019-11-04",26.7598
"2019-11-05",27.2536
"2019-11-06",27.6862
"2019-11-07",27.7239
"2019-11-08",27.3578
"2019-11-09",26.5015
"2019-11-10",26.6182
"2019-11-11",26.9566
"2019-11-12",27.2063
"2019-11-13",27.5016
"2019-11-14",27.9696
"2019-11-15",27.1821
"2019-11-16",26.5029
"2019-11-17",27.384
"2019-11-18",27.2677
"2019-11-19",26.6579
"2019-11-20",27.0473
"2019-11-21",27.0503
"2019-11-22",26.7722
"2019-11-23",26.8437
"2019-11-24",26.7601
"2019-11-25",26.1729
"2019-11-26",27.095
"2019-11-27",27.3279
"2019-11-28",27.3237
"2019-11-29",26.6761
"2019-11-30",25.5817
"2019-12-01",26.4953
"2019-12-02",26.6048
"2019-12-03",27.0219
"2019-12-04",26.1966
"2019-12-05",25.8904
"2019-12-06",26.8708
"2019-12-07",26.353
"2019-12-08",27.3714
"2019-12-09",27.0238
"2019-12-10",26.5472
"2019-12-11",26.7307
"2019-12-12",27.1445
"2019-12-13",27.0708
"2019-12-14",27.1212
"2019-12-15",26.8011
"2019-12-16",27.1575
"2019-12-17",26.6957
"2019-12-18",26.8404
"2019-12-19",26.7326
"2019-12-20",25.3921
"2019-12-21",27.2309
"2019-12-22",26.7271
"2019-12-23",26.8102
"2019-12-24",26.8853
"2019-12-25",26.8024
"2019-12-26",26.9998
"2019-12-27",27.1028
"2019-12-28",27.2528
"2019-12-29",27.1255
"2019-12-30",27.6062
"2019-12-31",27.6957
"2020-01-01",27.5668
"2020-01-02",27.1973
"2020-01-03",27.9094
"2020-01-04",28.073
"2020-01-05",28.2656
"2020-01-06",28.337
"2020-01-07",28.2533
"2020-01-08",27.5834
"2020-01-09",27.084
"2020-01-10",27.1197
"2020-01-11",27.6629
"2020-01-12",27.8277
"2020-01-13",26.8141
"2020-01-14",26.2638
"2020-01-15",26.976
"2020-01-16",27.6084
"2020-01-17",27.7062
"2020-01-18",28.5908
"2020-01-19",28.639
"2020-01-20",28.9948
"2020-01-21",28.8044
"2020-01-22",28.3155
"2020-01-23",29.0382
"2020-01-24",29.1571
"2020-01-25",28.5622
"2020-01-26",28.3051
"2020-01-27",27.708
"2020-01-28",27.461
"2020-01-29",27.9104
"2020-01-30",28.1328
"2020-01-31",28.2966
"2020-02-01",28.4167
"2020-02-02",28.1265
"2020-02-03",28.5251
"2020-02-04",28.7724
"2020-02-05",28.649
"2020-02-06",28.2633
"2020-02-07",27.718
"2020-02-08",28.1021
"2020-02-09",28.5791
"2020-02-10",28.7674
"2020-02-11",29.4101
"2020-02-12",29.1787
"2020-02-13",29.2632
"2020-02-14",28.8478
"2020-02-15",28.9548
"2020-02-16",29.0321
"2020-02-17",29.1309
"2020-02-18",28.4403
"2020-02-19",28.5076
"2020-02-20",29.6649
"2020-02-21",29.7222
"2020-02-22",29.2746
"2020-02-23",29.5458
"2020-02-24",29.5037
"2020-02-25",29.8851
"2020-02-26",29.8183
"2020-02-27",29.8087
"2020-02-28",29.7476
"2020-02-29",29.2193
"2020-03-01",29.4288
"2020-03-02",29.0044
"2020-03-03",28.7439
"2020-03-04",28.8701
"2020-03-05",28.8717
"2020-03-06",28.8713
"2020-03-07",28.6457
"2020-03-08",29.3801
"2020-03-09",29.7268
"2020-03-10",29.6858
"2020-03-11",29.4328
"2020-03-12",29.6232
"2020-03-13",29.8218
"2020-03-14",29.3473
"2020-03-15",29.639
"2020-03-16",29.8642
"2020-03-17",28.6945
"2020-03-18",29.4871
"2020-03-19",28.9524
"2020-03-20",28.4796
"2020-03-21",28.8289
"2020-03-22",29.0231
"2020-03-23",29.2428
"2020-03-24",29.3508
"2020-03-25",28.8831
"2020-03-26",29.3171
"2020-03-27",29.3491
"2020-03-28",29.9488
"2020-03-29",29.4629
"2020-03-30",29.2897
"2020-03-31",29.306
"2020-04-01",29.3216
"2020-04-02",29.7445
"2020-04-03",29.923
"2020-04-04",28.571
"2020-04-05",29.2144
"2020-04-06",29.8381
"2020-04-07",29.2166
"2020-04-08",28.963
"2020-04-09",28.7208
"2020-04-10",28.8699
"2020-04-11",29.1771
"2020-04-12",28.6508
"2020-04-13",28.5209
"2020-04-14",28.0892
"2020-04-15",27.7741
"2020-04-16",28.4048
"2020-04-17",28.739
"2020-04-18",28.9918
"2020-04-19",28.4281
"2020-04-20",29.5515
"2020-04-21",28.7769
"2020-04-22",27.8066
"2020-04-23",27.9694
"2020-04-24",28.2098
"2020-04-25",28.9652
"2020-04-26",28.9553
"2020-04-27",29.2423
"2020-04-28",28.7964
"2020-04-29",29.2997
"2020-04-30",28.8106
"2020-05-01",28.8472
"2020-05-02",30.0899
"2020-05-03",29.2212
"2020-05-04",28.7035
"2020-05-05",27.9796
"2020-05-06",27.683
"2020-05-07",27.8278
"2020-05-08",28.2296
"2020-05-09",28.4928
"2020-05-10",28.2245
"2020-05-11",27.6232
"2020-05-12",28.0446
"2020-05-13",28.2909
"2020-05-14",28.8929
"2020-05-15",28.2204
"2020-05-16",29.1618
"2020-05-17",29.4006
"2020-05-18",28.5883
"2020-05-19",28.4741
"2020-05-20",29.035
"2020-05-21",27.4759
"2020-05-22",27.7045
"2020-05-23",29.3976
"2020-05-24",28.9161
"2020-05-25",28.9415
"2020-05-26",28.4993
"2020-05-27",27.4085
"2020-05-28",27.7811
"2020-05-29",28.0203
"2020-05-30",28.5545
"2020-05-31",28.4373
"2020-06-01",28.1899
"2020-06-02",28.5626
"2020-06-03",28.4229
"2020-06-04",28.7726
"2020-06-05",28.1617
"2020-06-06",26.5402
"2020-06-07",26.7209
"2020-06-08",28.2626
"2020-06-09",28.8173
"2020-06-10",28.1704
"2020-06-11",27.5352
"2020-06-12",27.918
"2020-06-13",28.4569
"2020-06-14",28.6038
"2020-06-15",28.6951
"2020-06-16",27.954
"2020-06-17",28.182
"2020-06-18",28.5578
"2020-06-19",28.5408
"2020-06-20",28.642
"2020-06-21",27.9957
"2020-06-22",28.518
"2020-06-23",28.1276
"2020-06-24",28.0208
"2020-06-25",27.2541
"2020-06-26",27.0904
"2020-06-27",27.9128
"2020-06-28",28.1764
"2020-06-29",27.7615
"2020-06-30",27.8663
"2020-07-01",28.1153
"2020-07-02",28.3098
"2020-07-03",27.7581
"2020-07-04",27.4403
"2020-07-05",28.4906
"2020-07-06",27.4873
"2020-07-07",28.3153
"2020-07-08",27.7732
"2020-07-09",27.5095
"2020-07-10",27.3361
"2020-07-11",26.8933
"2020-07-12",27.5829
"2020-07-13",27.91
"2020-07-14",28.093
"2020-07-15",27.559
"2020-07-16",26.8445
"2020-07-17",28.109
"2020-07-18",27.5196
"2020-07-19",27.7779
"2020-07-20",25.3235
"2020-07-21",27.243
"2020-07-22",27.1797
"2020-07-23",26.4074
"2020-07-24",26.8752
"2020-07-25",26.9071
"2020-07-26",27.1911
"2020-07-27",27.6023
"2020-07-28",27.0069
"2020-07-29",27.0817
"2020-07-30",26.8369
"2020-07-31",27.5952
"2020-08-01",27.3624
"2020-08-02",26.7435
"2020-08-03",26.9493
"2020-08-04",27.1602
"2020-08-05",27.1447
"2020-08-06",26.2277
"2020-08-07",26.9535
"2020-08-08",26.9454
"2020-08-09",26.6486
"2020-08-10",27.0481
"2020-08-11",26.9026
"2020-08-12",27.415
"2020-08-13",27.5481
"2020-08-14",27.4948
"2020-08-15",27.4333
"2020-08-16",27.3685
"2020-08-17",27.4911
"2020-08-18",27.6195
"2020-08-19",27.7895
"2020-08-20",27.8193
"2020-08-21",27.7906
"2020-08-22",27.6853
"2020-08-23",27.7789
"2020-08-24",27.8256
"2020-08-25",27.7188
"2020-08-26",27.6881
"2020-08-27",27.9298
"2020-08-28",27.8719
"2020-08-29",27.8911
"2020-08-30",27.8014
"2020-08-31",27.2383
"2020-09-01",26.4058
"2020-09-02",25.4401
"2020-09-03",27.0091
"2020-09-04",27.5335
"2020-09-05",26.3361
"2020-09-06",25.6074
"2020-09-07",27.4246
"2020-09-08",27.5023
"2020-09-09",26.3679
"2020-09-10",27.2526
"2020-09-11",27.3833
"2020-09-12",26.7645
"2020-09-13",26.8365
"2020-09-14",26.8447
"2020-09-15",27.2714
"2020-09-16",27.5373
"2020-09-17",27.2511
"2020-09-18",26.649
"2020-09-19",27.162
"2020-09-20",26.7644
"2020-09-21",26.1199
"2020-09-22",26.1219
"2020-09-23",27.0337
"2020-09-24",26.8361
"2020-09-25",26.0959
"2020-09-26",27.1344
"2020-09-27",27.5486
"2020-09-28",26.977
"2020-09-29",26.1673
"2020-09-30",26.4802
"2020-10-01",27.5335
"2020-10-02",27.5591
"2020-10-03",27.5178
"2020-10-04",27.5545
"2020-10-05",27.5015
"2020-10-06",27.2293
"2020-10-07",27.0038
"2020-10-08",27.3379
"2020-10-09",26.4585
"2020-10-10",27.5052
"2020-10-11",26.8076
"2020-10-12",27.7415
"2020-10-13",27.546
"2020-10-14",26.6169
"2020-10-15",26.6981
"2020-10-16",27.2655
"2020-10-17",27.2172
"2020-10-18",27.2739
"2020-10-19",27.4593
"2020-10-20",27.3932
"2020-10-21",27.3166
"2020-10-22",27.3294
"2020-10-23",27.5207
"2020-10-24",27.1704
"2020-10-25",27.6029
"2020-10-26",27.3136
"2020-10-27",27.3318
"2020-10-28",27.1013
"2020-10-29",27.2032
"2020-10-30",27.4062
"2020-10-31",27.7104
"2020-11-01",27.7997
"2020-11-02",27.7898
"2020-11-03",27.6972
"2020-11-04",27.0665
"2020-11-05",26.8363
"2020-11-06",26.754
"2020-11-07",27.1302
"2020-11-08",26.333
"2020-11-09",26.9452
"2020-11-10",26.6522
"2020-11-11",26.9773
"2020-11-12",27.0287
"2020-11-13",26.9805
"2020-11-14",27.3104
"2020-11-15",27.0354
"2020-11-16",26.5267
"2020-11-17",26.8698
"2020-11-18",27.0855
"2020-11-19",26.8593
"2020-11-20",26.5628
"2020-11-21",27.3025
"2020-11-22",26.5141
"2020-11-23",26.3271
"2020-11-24",27.0491
"2020-11-25",27.3051
"2020-11-26",27.7153
"2020-11-27",27.2284
"2020-11-28",27.6233
"2020-11-29",27.9154
"2020-11-30",27.9907
"2020-12-01",26.9236
"2020-12-02",25.9141
"2020-12-03",26.9606
"2020-12-04",26.6595
"2020-12-05",26.1994
"2020-12-06",26.7395
"2020-12-07",27.7155
"2020-12-08",26.9106
"2020-12-09",27.5799
"2020-12-10",26.9176
"2020-12-11",26.9893
"2020-12-12",26.6008
"2020-12-13",26.6995
"2020-12-14",26.288
"2020-12-15",26.365
"2020-12-16",26.8294
"2020-12-17",26.6571
"2020-12-18",26.5189
"2020-12-19",26.7741
"2020-12-20",26.0886
"2020-12-21",25.6467
"2020-12-22",25.1486
"2020-12-23",26.0456
"2020-12-24",26.7814
"2020-12-25",26.9754
"2020-12-26",26.2877
"2020-12-27",25.6942
"2020-12-28",26.4321
"2020-12-29",26.894
"2020-12-30",27.1291
"2020-12-31",25.759
"2021-01-01",25.987
"2021-01-02",26.9828
"2021-01-03",26.781
"2021-01-04",26.0353
"2021-01-05",26.3918
"2021-01-06",26.2619
"2021-01-07",27.0973
"2021-01-08",26.927
"2021-01-09",25.6041
"2021-01-10",25.8005
"2021-01-11",25.5421
"2021-01-12",26.092
"2021-01-13",25.7252
"2021-01-14",26.2835
"2021-01-15",25.5361
"2021-01-16",26.4149
"2021-01-17",26.7784
"2021-01-18",25.8413
"2021-01-19",26.5456
"2021-01-20",27.1343
"2021-01-21",27.5985
"2021-01-22",27.7827
"2021-01-23",27.1212
"2021-01-24",26.7885
"2021-01-25",26.8079
"2021-01-26",26.2865
"2021-01-27",26.6057
"2021-01-28",27.3679
"2021-01-29",26.1916
"2021-01-30",26.5626
"2021-01-31",26.8272
"2021-02-01",27.1573
"2021-02-02",27.6122
"2021-02-03",27.0672
"2021-02-04",27.0633
"2021-02-05",27.0477
"2021-02-06",27.3491
"2021-02-07",27.2192
"2021-02-08",27.3097
"2021-02-09",27.1983
"2021-02-10",26.6707
"2021-02-11",26.7841
"2021-02-12",27.5426
"2021-02-13",28.1257
"2021-02-14",28.357
"2021-02-15",28.52
"2021-02-16",27.8448
"2021-02-17",28.4888
"2021-02-18",28.2984
"2021-02-19",28.3603
"2021-02-20",28.4427
"2021-02-21",28.3011
"2021-02-22",28.6624
"2021-02-23",28.9909
"2021-02-24",28.7736
"2021-02-25",28.4222
"2021-02-26",28.2959
"2021-02-27",28.0671
"2021-02-28",28.8002
"2021-03-01",28.076
"2021-03-02",28.0387
"2021-03-03",28.1709
"2021-03-04",28.6762
"2021-03-05",29.3009
"2021-03-06",28.3173
"2021-03-07",27.9197
"2021-03-08",27.0157
"2021-03-09",27.7396
"2021-03-10",26.6278
"2021-03-11",26.3657
"2021-03-12",27.9762
"2021-03-13",28.452
"2021-03-14",28.1628
"2021-03-15",28.6709
"2021-03-16",28.0956
"2021-03-17",28.2512
"2021-03-18",28.0861
"2021-03-19",27.4792
"2021-03-20",27.3545
"2021-03-21",26.8638
"2021-03-22",27.7528
"2021-03-23",27.9626
"2021-03-24",27.3024
"2021-03-25",26.9603
"2021-03-26",27.8456
"2021-03-27",27.7071
"2021-03-28",26.3142
"2021-03-29",27.0315
"2021-03-30",28.2184
"2021-03-31",28.7737
"2021-04-01",28.9049
"2021-04-02",28.7831
"2021-04-03",28.3603
"2021-04-04",27.9571
"2021-04-05",28.7438
"2021-04-06",28.6207
"2021-04-07",27.7133
"2021-04-08",27.8124
"2021-04-09",28.1303
"2021-04-10",27.9596
"2021-04-11",27.6899
"2021-04-12",27.6072
"2021-04-13",27.5775
"2021-04-14",27.4448
"2021-04-15",27.3431
"2021-04-16",27.5662
"2021-04-17",28.0519
"2021-04-18",27.6783
"2021-04-19",28.5153
"2021-04-20",28.2152
"2021-04-21",27.9014
"2021-04-22",28.4156
"2021-04-23",27.5897
"2021-04-24",28.1797
"2021-04-25",28.36
"2021-04-26",28.8303
"2021-04-27",29.0311
"2021-04-28",28.2451
"2021-04-29",28.45
"2021-04-30",27.7848
"2021-05-01",28.0675
"2021-05-02",28.1606
"2021-05-03",26.991
"2021-05-04",27.0957
"2021-05-05",28.1172
"2021-05-06",27.5632
"2021-05-07",27.5082
"2021-05-08",28.0348
"2021-05-09",27.7387
"2021-05-10",27.6158
"2021-05-11",28.5069
"2021-05-12",27.4304
"2021-05-13",26.978
"2021-05-14",27.6861
"2021-05-15",28.5482
"2021-05-16",28.5029
"2021-05-17",29.0084
"2021-05-18",29.2579
"2021-05-19",28.3478
"2021-05-20",27.2872
"2021-05-21",26.6006
"2021-05-22",27.5818
"2021-05-23",26.9985
"2021-05-24",27.2484
"2021-05-25",26.9239
"2021-05-26",27.6512
"2021-05-27",28.2104
"2021-05-28",28.6335
"2021-05-29",28.4577
"2021-05-30",28.6566
"2021-05-31",28.5573
"2021-06-01",28.3575
"2021-06-02",28.2285
"2021-06-03",26.7934
"2021-06-04",27.0988
"2021-06-05",26.4813
"2021-06-06",27.7335
"2021-06-07",27.6384
"2021-06-08",26.3741
"2021-06-09",27.3139
"2021-06-10",28.2001
"2021-06-11",28.3471
"2021-06-12",27.7527
"2021-06-13",27.1036
"2021-06-14",27.5568
"2021-06-15",28.1112
"2021-06-16",28.0148
"2021-06-17",27.9088
"2021-06-18",28.253
"2021-06-19",28.4422
"2021-06-20",28.4376
"2021-06-21",28.3435
"2021-06-22",27.6106
"2021-06-23",27.2804
"2021-06-24",27.4725
"2021-06-25",28.2807
"2021-06-26",27.6568
"2021-06-27",27.4104
"2021-06-28",27.5124
"2021-06-29",27.3702
"2021-06-30",27.5068
"2021-07-01",26.3239
"2021-07-02",27.556
"2021-07-03",27.2655
"2021-07-04",26.9648
"2021-07-05",27.9371
"2021-07-06",27.722
"2021-07-07",27.1988
"2021-07-08",27.7574
"2021-07-09",26.5375
"2021-07-10",27.2506
"2021-07-11",27.5945
"2021-07-12",27.6673
"2021-07-13",27.9004
"2021-07-14",27.7949
"2021-07-15",27.7052
"2021-07-16",27.7037
"2021-07-17",27.7288
"2021-07-18",27.9345
"2021-07-19",28.0605
"2021-07-20",28.0647
"2021-07-21",28.1419
"2021-07-22",27.6897
"2021-07-23",26.9376
"2021-07-24",26.5652
"2021-07-25",26.9406
"2021-07-26",26.4535
"2021-07-27",27.7215
"2021-07-28",27.3253
"2021-07-29",27.8331
"2021-07-30",28.0579
"2021-07-31",27.8951
"2021-08-01",27.773
"2021-08-02",27.6679
"2021-08-03",27.6288
"2021-08-04",27.8015
"2021-08-05",27.5529
"2021-08-06",27.2378
"2021-08-07",27.198
"2021-08-08",26.7983
"2021-08-09",26.684
"2021-08-10",27.3853
"2021-08-11",27.3173
"2021-08-12",26.9021
"2021-08-13",27.2626
"2021-08-14",27.3914
"2021-08-15",27.1219
"2021-08-16",27.2956
"2021-08-17",27.0264
"2021-08-18",26.6165
"2021-08-19",27.4839
"2021-08-20",27.4363
"2021-08-21",26.5438
"2021-08-22",26.6413
"2021-08-23",26.9625
"2021-08-24",26.7605
"2021-08-25",26.45
"2021-08-26",26.1235
"2021-08-27",27.1282
"2021-08-28",27.1436
"2021-08-29",26.8006
"2021-08-30",27.5651
"2021-08-31",27.8063
"2021-09-01",27.3333
"2021-09-02",26.9975
"2021-09-03",26.7599
"2021-09-04",26.431
"2021-09-05",26.697
"2021-09-06",27.3465
"2021-09-07",27.2847
"2021-09-08",27.2358
"2021-09-09",27.6963
"2021-09-10",27.6763
"2021-09-11",27.8655
"2021-09-12",27.6416
"2021-09-13",27.2936
"2021-09-14",27.4132
"2021-09-15",26.9537
"2021-09-16",26.659
"2021-09-17",27.3936
"2021-09-18",27.4074
"2021-09-19",27.7828
"2021-09-20",27.1264
"2021-09-21",26.8353
"2021-09-22",28.0398
"2021-09-23",27.7941
"2021-09-24",27.5428
"2021-09-25",27.6498
"2021-09-26",26.577
"2021-09-27",27.4443
"2021-09-28",26.3159
"2021-09-29",27.9014
"2021-09-30",27.3054
"2021-10-01",25.2869
"2021-10-02",26.4661
"2021-10-03",27.0691
"2021-10-04",26.2792
"2021-10-05",25.6279
"2021-10-06",26.8206
"2021-10-07",27.6845
"2021-10-08",27.898
"2021-10-09",27.5138
"2021-10-10",27.7352
"2021-10-11",26.8293
"2021-10-12",27.1289
"2021-10-13",27.9418
"2021-10-14",28.1579
"2021-10-15",27.4932
"2021-10-16",27.0783
"2021-10-17",27.9484
"2021-10-18",27.6775
"2021-10-19",27.4244
"2021-10-20",26.7105
"2021-10-21",26.8011
"2021-10-22",27.0529
"2021-10-23",27.4248
"2021-10-24",26.8632
"2021-10-25",27.0564
"2021-10-26",26.1409
"2021-10-27",26.1209
"2021-10-28",25.8438
"2021-10-29",26.02
"2021-10-30",25.7953
"2021-10-31",26.5455
"2021-11-01",26.3028
"2021-11-02",27.0068
"2021-11-03",26.0844
"2021-11-04",26.2075
"2021-11-05",26.5187
"2021-11-06",26.4994
"2021-11-07",25.7178
"2021-11-08",25.2895
"2021-11-09",25.733
"2021-11-10",26.1577
"2021-11-11",26.6775
"2021-11-12",26.9807
"2021-11-13",26.795
"2021-11-14",26.0431
"2021-11-15",26.4022
"2021-11-16",26.7638
"2021-11-17",26.5187
"2021-11-18",27.1832
"2021-11-19",26.6247
"2021-11-20",27.2131
"2021-11-21",27.344
"2021-11-22",27.6604
"2021-11-23",26.5688
"2021-11-24",25.9178
"2021-11-25",25.27
"2021-11-26",26.7551
"2021-11-27",26.5319
"2021-11-28",25.991
"2021-11-29",26.3415
"2021-11-30",26.6489
"2021-12-01",27.1762
"2021-12-02",27.2333
"2021-12-03",27.6959
"2021-12-04",27.4979
"2021-12-05",27.5359
"2021-12-06",27.1054
"2021-12-07",27.9168
"2021-12-08",27.7543
"2021-12-09",27.2234
"2021-12-10",27.618
"2021-12-11",28.0639
"2021-12-12",27.1932
"2021-12-13",26.2218
"2021-12-14",26.591
"2021-12-15",26.318
"2021-12-16",27.1181
"2021-12-17",27.0301
"2021-12-18",26.9334
"2021-12-19",27.3379
"2021-12-20",27.5469
"2021-12-21",27.3922
"2021-12-22",27.3916
"2021-12-23",26.7243
"2021-12-24",26.2744
"2021-12-25",26.3911
"2021-12-26",26.5973
"2021-12-27",27.1031
"2021-12-28",27.5395
"2021-12-29",27.8098
"2021-12-30",26.9359
"2021-12-31",27.1763
"2022-01-01",27.4707
"2022-01-02",27.6586
"2022-01-03",26.9495
"2022-01-04",27.3177
"2022-01-05",26.9963
"2022-01-06",28.286
"2022-01-07",28.1253
"2022-01-08",27.8415
"2022-01-09",27.8146
"2022-01-10",27.0623
"2022-01-11",27.7373
"2022-01-12",27.8986
"2022-01-13",28.2078
"2022-01-14",28.1666
"2022-01-15",28.4519
"2022-01-16",28.6102
"2022-01-17",28.7418
"2022-01-18",28.6834
"2022-01-19",28.3199
"2022-01-20",27.2382
"2022-01-21",26.9222
"2022-01-22",27.0235
"2022-01-23",27.0899
"2022-01-24",27.1989
"2022-01-25",27.0395
"2022-01-26",26.6883
"2022-01-27",27.3404
"2022-01-28",27.5916
"2022-01-29",28.4329
"2022-01-30",28.2891
"2022-01-31",27.7646
"2022-02-01",28.521
"2022-02-02",27.4277
"2022-02-03",26.8963
"2022-02-04",27.39
"2022-02-05",27.8909
"2022-02-06",28.6271
"2022-02-07",27.8377
"2022-02-08",28.0843
"2022-02-09",28.4396
"2022-02-10",27.4521
"2022-02-11",27.3258
